t	phase	MemAvailable	MemFree	residual	SwapUsed	Cached
0.0	start	118.41	116.54	1.11	1.66	2.59
0.5	start	118.22	116.18	1.11	1.66	2.76
1.0	start	118.13	116.06	1.12	1.66	2.79
1.5	start	118.05	115.93	1.12	1.66	2.84
2.0	start	117.99	115.85	1.13	1.66	2.86
2.5	start	117.95	115.80	1.13	1.66	2.88
3.0	start	117.95	115.80	1.13	1.66	2.88
3.5	start	117.95	115.79	1.12	1.66	2.88
4.1	start	117.94	115.74	1.13	1.66	2.92
4.6	start	117.89	115.67	1.13	1.66	2.95
5.1	start	117.85	115.61	1.13	1.66	2.97
5.6	start	117.81	115.55	1.14	1.66	2.98
6.1	start	117.76	115.41	1.14	1.66	3.08
6.6	start	117.76	115.21	1.14	1.66	3.27
7.1	start	117.52	114.97	1.13	1.66	3.27
7.6	start	117.42	114.87	1.13	1.66	3.27
8.1	start	117.37	114.81	1.14	1.66	3.27
8.6	start	117.32	114.77	1.14	1.66	3.27
9.1	start	117.31	114.76	1.14	1.66	3.27
9.6	start	117.25	114.70	1.14	1.66	3.27
10.1	start	117.20	114.64	1.14	1.66	3.27
10.6	start	117.17	114.61	1.14	1.66	3.27
11.1	start	117.15	114.60	1.14	1.66	3.27
11.6	start	116.59	114.04	1.18	1.66	3.27
12.1	start	116.80	114.24	1.49	1.66	3.27
12.6	start	117.09	114.53	1.49	1.66	3.27
13.2	start	116.66	114.11	1.51	1.66	3.27
13.7	start	117.03	114.47	1.51	1.66	3.28
14.2	start	116.88	114.32	1.51	1.66	3.28
14.7	start	116.80	114.25	1.50	1.66	3.28
15.2	start	116.75	114.20	1.49	1.66	3.28
15.7	start	116.74	114.18	1.50	1.66	3.28
16.2	start	116.69	114.13	1.49	1.66	3.28
16.7	start	116.64	114.08	1.49	1.66	3.28
17.2	start	116.58	114.02	1.49	1.66	3.28
17.7	start	116.57	114.01	1.49	1.66	3.28
18.2	start	116.32	113.76	1.22	1.66	3.28
18.7	start	116.24	113.68	1.19	1.66	3.28
19.2	start	117.16	114.60	1.46	1.66	3.28
19.7	start	117.14	114.58	1.46	1.66	3.28
20.2	start	116.92	114.36	1.46	1.66	3.28
20.7	start	116.92	114.36	1.45	1.66	3.28
21.3	start	116.84	114.28	1.45	1.66	3.28
21.8	start	116.73	114.17	1.46	1.66	3.28
22.3	start	116.73	114.17	1.46	1.66	3.28
22.8	start	116.60	114.04	1.44	1.66	3.28
23.3	start	116.60	114.04	1.44	1.66	3.28
23.8	start	116.50	113.94	1.45	1.66	3.28
24.3	start	116.44	113.88	1.46	1.66	3.28
24.8	start	116.43	113.87	1.46	1.66	3.28
25.3	start	116.37	113.81	1.44	1.66	3.28
25.8	start	116.10	113.54	1.49	1.66	3.28
26.3	start	115.86	113.30	1.45	1.66	3.28
26.8	start	115.82	113.26	1.39	1.66	3.28
27.3	start	115.82	113.26	1.35	1.66	3.28
27.8	start	115.67	113.11	1.34	1.66	3.28
28.3	start	115.67	113.11	1.29	1.66	3.28
28.8	start	115.54	112.98	1.28	1.66	3.28
29.3	start	115.48	112.92	1.49	1.66	3.28
29.8	start	114.89	112.33	1.43	1.66	3.28
30.3	start	114.60	112.04	1.44	1.66	3.28
30.9	start	114.57	112.01	1.97	1.66	3.28
31.4	start	114.52	111.96	1.97	1.66	3.28
31.9	start	114.50	111.94	1.94	1.66	3.28
32.4	start	114.50	111.94	1.94	1.66	3.28
32.9	start	114.45	111.89	1.93	1.66	3.28
33.4	start	114.41	111.85	1.87	1.66	3.28
33.9	start	114.39	111.83	1.91	1.66	3.28
34.4	start	114.06	111.50	1.91	1.66	3.28
34.9	start	113.48	110.91	2.10	1.66	3.33
35.4	start	113.85	111.28	2.09	1.66	3.37
35.9	start	111.64	109.05	4.09	1.66	3.38
36.4	start	110.46	107.81	5.18	1.66	3.45
36.9	start	97.79	95.14	17.64	1.66	3.45
37.4	start	84.33	81.68	30.78	1.66	3.45
37.9	start	70.55	67.90	44.02	1.66	3.45
38.4	start	56.23	53.57	57.28	1.66	3.45
38.9	start	42.74	40.08	70.55	1.66	3.45
39.4	start	39.29	36.59	73.90	1.66	3.50
40.0	start	39.20	36.41	73.92	1.66	3.58
40.5	start	39.10	36.24	73.93	1.66	3.66
41.0	start	39.01	36.06	73.93	1.66	3.74
41.5	start	38.93	35.91	74.27	1.66	3.82
42.0	start	38.83	35.72	74.29	1.66	3.91
42.5	start	38.74	35.55	74.30	1.66	3.99
43.0	start	38.65	35.37	74.31	1.66	4.07
43.5	start	38.90	35.55	74.30	1.66	4.15
44.0	start	38.82	35.38	74.31	1.66	4.23
44.5	start	38.73	35.22	74.31	1.66	4.31
45.0	start	38.63	35.04	74.33	1.66	4.39
45.5	start	38.56	34.89	74.32	1.66	4.47
46.0	start	38.80	35.04	74.34	1.66	4.55
46.5	start	38.72	34.88	74.34	1.66	4.63
47.0	start	38.62	34.70	74.36	1.66	4.71
47.5	start	38.54	34.54	74.35	1.66	4.79
48.0	start	38.78	34.70	74.37	1.66	4.87
48.5	start	38.69	34.53	74.36	1.66	4.96
49.1	start	38.60	34.36	74.37	1.66	5.04
49.6	start	38.52	34.20	74.37	1.66	5.12
50.1	start	38.75	34.35	74.39	1.66	5.20
50.6	start	38.67	34.19	74.39	1.66	5.28
51.1	start	38.58	34.01	74.40	1.66	5.36
51.6	start	38.48	33.83	74.42	1.66	5.44
52.1	start	38.68	33.96	74.47	1.66	5.52
52.6	start	38.59	33.78	74.48	1.66	5.60
53.1	start	38.50	33.61	74.49	1.66	5.68
53.6	start	38.43	33.46	74.48	1.66	5.77
54.1	start	38.66	33.62	74.50	1.66	5.84
54.6	start	38.59	33.46	74.49	1.66	5.92
55.1	start	38.50	33.29	74.49	1.66	6.00
55.6	start	38.42	33.13	74.49	1.66	6.09
56.1	start	38.66	33.29	74.51	1.66	6.17
56.6	start	38.58	33.13	74.51	1.66	6.25
57.1	start	38.49	32.96	74.51	1.66	6.33
57.7	start	38.41	32.80	74.51	1.66	6.41
58.2	start	38.64	32.95	74.53	1.66	6.49
58.7	start	38.58	32.80	74.51	1.66	6.57
59.2	start	38.48	32.62	74.53	1.66	6.65
59.7	start	38.39	32.46	74.53	1.66	6.73
60.2	start	38.63	32.62	74.55	1.66	6.81
60.7	start	38.55	32.46	74.55	1.66	6.89
61.2	start	38.46	32.28	74.56	1.66	6.98
61.7	start	38.39	32.13	74.55	1.66	7.06
62.2	start	38.62	32.28	74.57	1.66	7.13
62.7	start	38.55	32.14	74.55	1.66	7.21
63.2	start	38.46	31.96	74.57	1.66	7.29
63.7	start	38.37	31.79	74.57	1.66	7.38
64.2	start	38.61	31.95	74.59	1.66	7.45
64.7	start	38.54	31.80	74.57	1.66	7.54
65.2	start	38.44	31.62	74.59	1.66	7.62
65.7	start	38.36	31.46	74.59	1.66	7.70
66.2	start	38.58	31.60	74.62	1.66	7.78
66.8	start	38.51	31.45	74.61	1.66	7.86
67.3	start	38.42	31.27	74.62	1.66	7.94
67.8	start	38.35	31.12	74.61	1.66	8.02
68.3	start	38.54	31.23	74.64	1.66	8.10
68.8	start	38.49	31.11	74.63	1.66	8.18
69.3	start	38.40	30.94	74.64	1.66	8.26
69.8	start	38.32	30.77	74.64	1.66	8.35
70.3	start	38.22	30.60	74.66	1.66	8.42
70.8	start	38.47	30.77	74.66	1.66	8.50
71.3	start	38.38	30.60	74.67	1.66	8.59
71.8	start	38.29	30.42	74.69	1.66	8.67
72.3	start	38.20	30.25	74.70	1.66	8.75
72.8	start	38.44	30.41	74.71	1.66	8.82
73.3	start	38.34	30.23	74.72	1.66	8.91
73.8	start	38.25	30.06	74.73	1.66	8.99
74.3	start	38.16	29.89	74.73	1.66	9.07
74.8	start	38.39	30.04	74.76	1.66	9.15
75.3	start	38.33	29.90	74.74	1.66	9.23
75.8	start	38.27	29.75	74.72	1.66	9.31
76.3	start	38.17	29.58	74.74	1.66	9.39
76.9	start	38.42	29.75	74.74	1.66	9.47
77.4	start	38.34	29.58	74.74	1.66	9.55
77.9	start	38.25	29.41	74.75	1.66	9.63
78.4	start	38.16	29.25	74.76	1.66	9.71
78.9	start	38.40	29.40	74.78	1.66	9.79
79.4	start	38.31	29.24	74.78	1.66	9.87
79.9	start	38.21	29.06	74.79	1.66	9.95
80.4	start	38.14	28.90	74.79	1.66	10.03
80.9	start	38.39	29.08	74.79	1.66	10.11
81.4	start	38.33	28.94	74.76	1.66	10.19
81.9	start	38.23	28.75	74.79	1.66	10.28
82.4	start	38.14	28.57	74.80	1.66	10.36
82.9	start	38.36	28.72	74.82	1.66	10.44
83.4	start	38.29	28.56	74.82	1.66	10.52
83.9	start	38.19	28.39	74.83	1.66	10.60
84.4	start	38.10	28.22	74.84	1.66	10.68
84.9	start	38.34	28.38	74.85	1.66	10.76
85.4	start	38.27	28.22	74.84	1.66	10.84
85.9	start	38.19	28.06	74.84	1.66	10.92
86.5	start	38.11	27.91	74.83	1.66	11.01
87.0	start	38.35	28.07	74.85	1.66	11.08
87.5	start	38.28	27.92	74.84	1.66	11.16
88.0	start	38.18	27.74	74.86	1.66	11.24
88.5	start	38.10	27.58	74.86	1.66	11.32
89.0	start	38.00	27.41	74.88	1.66	11.39
89.5	start	38.26	27.58	74.88	1.66	11.47
90.0	start	38.15	27.40	74.90	1.66	11.55
90.5	start	38.07	27.23	74.90	1.66	11.64
91.0	start	37.97	27.05	74.92	1.66	11.72
91.5	start	38.24	27.23	74.91	1.66	11.80
92.0	start	38.15	27.07	74.90	1.66	11.88
92.5	start	38.08	26.91	74.90	1.66	11.96
93.0	start	38.01	26.77	74.88	1.66	12.04
93.5	start	38.26	26.94	74.89	1.66	12.12
94.0	start	38.18	26.78	74.88	1.66	12.20
94.5	start	38.12	26.63	74.87	1.66	12.28
95.0	start	38.04	26.47	74.87	1.66	12.36
95.5	start	38.29	26.65	74.86	1.66	12.44
96.0	start	38.19	26.46	74.88	1.66	12.52
96.6	start	38.10	26.29	74.89	1.66	12.61
97.1	start	38.01	26.12	74.90	1.66	12.69
97.6	start	38.27	26.30	74.90	1.66	12.76
98.1	start	38.17	26.12	74.91	1.66	12.85
98.6	start	38.08	25.95	74.92	1.66	12.93
99.1	start	37.98	25.77	74.93	1.66	13.01
99.6	start	38.22	25.93	74.95	1.66	13.09
100.1	start	38.13	25.76	74.95	1.66	13.17
100.6	start	38.07	25.61	74.94	1.66	13.25
101.1	start	37.99	25.45	74.94	1.66	13.33
101.6	start	38.24	25.63	74.93	1.66	13.41
102.1	start	38.17	25.47	74.92	1.66	13.49
102.6	start	38.10	25.32	74.91	1.66	13.57
103.1	start	38.01	25.15	74.92	1.66	13.65
103.6	start	38.27	25.33	74.92	1.66	13.73
104.1	start	38.17	25.15	74.94	1.66	13.81
104.6	start	38.08	24.98	74.94	1.66	13.89
105.1	start	37.98	24.80	74.96	1.66	13.97
105.6	start	38.22	24.97	74.97	1.66	14.05
106.2	start	38.13	24.79	74.99	1.66	14.13
106.7	start	38.04	24.62	74.99	1.66	14.22
107.2	start	37.93	24.43	75.01	1.66	14.30
107.7	start	38.16	24.58	75.03	1.66	14.38
108.2	start	38.07	24.41	75.04	1.66	14.46
108.7	start	37.99	24.25	75.04	1.66	14.54
109.2	start	37.89	24.07	75.06	1.66	14.62
109.7	start	38.14	24.24	75.06	1.66	14.70
110.2	start	38.05	24.06	75.07	1.66	14.78
110.7	start	37.97	23.90	75.07	1.66	14.86
111.2	start	37.87	23.72	75.09	1.66	14.94
111.7	start	37.78	23.56	75.10	1.66	15.03
112.2	start	38.02	23.71	75.12	1.66	15.10
112.7	start	37.95	23.56	75.10	1.66	15.18
113.2	start	37.85	23.38	75.11	1.66	15.27
113.7	start	37.78	23.23	75.11	1.66	15.35
114.2	start	38.00	23.37	75.14	1.66	15.42
114.7	start	37.93	23.22	75.13	1.66	15.51
115.2	start	37.82	23.03	75.15	1.66	15.59
115.8	start	37.74	22.86	75.15	1.66	15.67
116.3	start	37.99	23.04	75.15	1.66	15.75
116.8	start	37.92	22.88	75.14	1.66	15.83
117.3	start	37.84	22.72	75.14	1.66	15.92
117.8	start	37.76	22.56	75.14	1.66	16.00
118.3	start	38.01	22.74	75.13	1.66	16.07
118.8	start	37.94	22.58	75.13	1.66	16.16
119.3	start	37.85	22.41	75.13	1.66	16.24
119.8	start	37.77	22.25	75.14	1.66	16.31
120.3	start	38.00	22.41	75.16	1.66	16.39
120.8	start	37.96	22.29	75.15	1.66	16.47
121.3	start	37.89	22.13	75.15	1.66	16.55
121.8	start	37.82	21.98	75.14	1.66	16.63
122.3	start	38.08	22.16	75.13	1.66	16.71
122.8	start	37.98	21.98	75.14	1.66	16.79
123.3	start	37.89	21.81	75.15	1.66	16.88
123.8	start	37.80	21.64	75.16	1.66	16.96
124.3	start	38.04	21.80	75.18	1.66	17.03
124.9	start	37.97	21.65	75.17	1.66	17.12
125.4	start	37.90	21.50	75.15	1.66	17.20
125.9	start	37.80	21.32	75.17	1.66	17.28
126.4	start	38.06	21.51	75.16	1.66	17.35
126.9	start	37.99	21.34	75.15	1.66	17.44
127.4	start	37.92	21.19	75.14	1.66	17.52
127.9	start	37.83	21.03	75.15	1.66	17.60
128.4	start	38.09	21.21	75.14	1.66	17.68
128.9	start	38.00	21.04	75.15	1.66	17.76
129.4	start	37.93	20.88	75.14	1.66	17.84
129.9	start	37.84	20.71	75.15	1.66	17.92
130.4	start	38.08	20.88	75.16	1.66	18.00
130.9	start	37.98	20.69	75.18	1.66	18.08
131.4	start	37.89	20.52	75.19	1.66	18.16
131.9	start	37.78	20.34	75.21	1.66	18.24
132.4	start	37.72	20.20	75.23	1.66	18.32
132.9	start	37.92	20.31	75.24	1.66	18.40
133.4	start	37.83	20.14	75.25	1.66	18.48
133.9	start	37.75	19.98	75.25	1.66	18.57
134.4	start	37.67	19.82	75.25	1.66	18.65
134.9	start	37.93	20.01	75.24	1.66	18.72
135.4	start	37.87	19.86	75.22	1.66	18.81
136.0	start	37.79	19.70	75.22	1.66	18.89
136.5	start	37.71	19.54	75.22	1.66	18.97
137.0	start	37.95	19.70	75.23	1.66	19.05
137.5	start	37.88	19.54	75.22	1.66	19.13
138.0	start	37.79	19.37	75.22	1.66	19.21
138.5	start	37.72	19.22	75.22	1.66	19.29
139.0	start	37.96	19.39	75.23	1.66	19.37
139.5	start	37.90	19.24	75.21	1.66	19.45
140.0	start	37.82	19.09	75.20	1.66	19.53
140.5	start	37.76	18.95	75.18	1.66	19.61
141.0	start	38.00	19.11	75.19	1.66	19.69
141.5	start	37.93	18.96	75.18	1.66	19.77
142.0	start	37.86	18.80	75.18	1.66	19.85
142.5	start	37.79	18.65	75.16	1.66	19.93
143.0	start	38.03	18.81	75.18	1.66	20.01
143.5	start	37.97	18.67	75.16	1.66	20.09
144.0	start	37.89	18.51	75.15	1.66	20.18
144.5	start	37.82	18.36	75.14	1.66	20.26
145.0	start	38.07	18.53	75.14	1.66	20.33
145.5	start	38.00	18.38	75.13	1.66	20.42
146.0	start	37.92	18.22	75.13	1.66	20.50
146.6	start	37.85	18.07	75.11	1.66	20.58
147.1	start	38.10	18.24	75.12	1.66	20.66
147.6	start	38.02	18.07	75.12	1.66	20.74
148.1	start	37.93	17.91	75.13	1.66	20.82
148.6	start	37.86	17.75	75.12	1.66	20.90
149.1	start	38.10	17.92	75.13	1.66	20.98
149.6	start	38.03	17.77	75.12	1.66	21.06
150.1	start	37.96	17.62	75.11	1.66	21.14
150.6	start	37.89	17.46	75.10	1.66	21.22
151.1	start	38.14	17.64	75.10	1.66	21.30
151.6	start	38.08	17.50	75.08	1.66	21.38
152.1	start	38.00	17.33	75.08	1.66	21.46
152.6	start	37.92	17.17	75.07	1.66	21.54
153.1	start	37.83	17.00	75.09	1.66	21.62
153.6	start	38.09	17.19	75.07	1.66	21.70
154.1	start	38.01	17.03	75.07	1.66	21.78
154.6	start	37.95	16.88	75.06	1.66	21.86
155.1	start	37.87	16.73	75.05	1.66	21.94
155.6	start	38.13	16.91	75.05	1.66	22.02
156.1	start	38.05	16.74	75.05	1.66	22.10
156.6	start	37.98	16.59	75.04	1.66	22.18
157.2	start	37.90	16.43	75.03	1.66	22.26
157.7	start	38.14	16.60	75.04	1.66	22.34
158.2	start	38.06	16.44	75.04	1.66	22.42
158.7	start	38.00	16.29	75.02	1.66	22.50
159.2	start	37.92	16.13	75.02	1.66	22.58
159.7	start	38.18	16.31	75.01	1.66	22.66
160.2	start	38.11	16.16	75.00	1.66	22.74
160.7	start	38.02	16.00	75.01	1.66	22.82
161.2	start	37.94	15.84	75.01	1.66	22.90
161.7	start	38.19	16.01	75.01	1.66	22.98
162.2	start	38.10	15.83	75.02	1.66	23.06
162.7	start	38.01	15.66	75.03	1.66	23.15
163.2	start	37.92	15.49	75.04	1.66	23.22
163.7	start	38.18	15.68	75.02	1.66	23.30
164.2	start	38.09	15.51	75.03	1.66	23.38
164.7	start	38.03	15.36	75.02	1.66	23.46
165.2	start	37.94	15.19	75.03	1.66	23.55
165.7	start	38.19	15.36	75.03	1.66	23.62
166.2	start	38.11	15.20	75.03	1.66	23.70
166.7	start	38.04	15.05	75.02	1.66	23.78
167.2	start	37.96	14.89	75.01	1.66	23.87
167.7	start	38.22	15.07	75.01	1.66	23.94
168.3	start	38.14	14.91	75.00	1.66	24.03
168.8	start	38.07	14.76	75.00	1.66	24.11
169.3	start	37.99	14.59	75.00	1.66	24.19
169.8	start	38.25	14.78	74.99	1.66	24.26
170.3	start	38.17	14.62	74.98	1.66	24.35
170.8	start	38.11	14.48	74.97	1.66	24.43
171.3	start	38.02	14.31	74.97	1.66	24.51
171.8	start	37.98	14.19	74.98	1.66	24.59
172.3	start	38.19	14.32	74.97	1.66	24.67
172.8	start	38.12	14.17	74.96	1.66	24.75
173.3	start	38.04	14.01	74.96	1.66	24.83
173.8	start	37.98	13.86	74.94	1.66	24.91
174.3	start	38.23	14.03	74.94	1.66	24.99
174.8	start	38.15	13.88	74.93	1.66	25.07
175.3	start	38.07	13.71	74.94	1.66	25.15
175.8	start	37.97	13.53	74.96	1.66	25.23
176.3	start	38.21	13.69	74.97	1.66	25.31
176.8	start	38.13	13.53	74.97	1.66	25.39
177.4	start	38.05	13.37	74.97	1.66	25.48
177.9	start	37.97	13.21	74.96	1.66	25.56
178.4	start	38.24	13.40	74.95	1.66	25.63
178.9	start	38.16	13.24	74.94	1.66	25.72
179.4	start	38.09	13.09	74.94	1.66	25.80
179.9	start	38.01	12.93	74.93	1.66	25.88
180.4	start	38.28	13.12	74.92	1.66	25.95
180.9	start	38.19	12.95	74.92	1.66	26.04
181.4	start	38.12	12.80	74.91	1.66	26.12
181.9	start	38.03	12.63	74.92	1.66	26.20
182.4	start	38.30	12.82	74.91	1.66	26.28
182.9	start	38.21	12.65	74.91	1.66	26.36
183.4	start	38.15	12.51	74.89	1.66	26.44
183.9	start	38.06	12.33	74.90	1.66	26.52
184.4	start	38.30	12.50	74.91	1.66	26.60
184.9	start	38.20	12.32	74.93	1.66	26.68
185.4	start	38.11	12.14	74.94	1.66	26.76
185.9	start	38.01	11.97	74.96	1.66	26.84
186.4	start	38.26	12.13	74.97	1.66	26.92
186.9	start	38.17	11.97	74.97	1.66	27.00
187.5	start	38.10	11.81	74.96	1.66	27.08
188.0	start	38.02	11.65	74.96	1.66	27.16
188.5	start	38.27	11.83	74.96	1.66	27.24
189.0	start	38.20	11.67	74.95	1.66	27.32
189.5	start	38.11	11.51	74.95	1.66	27.40
190.0	start	38.03	11.34	74.95	1.66	27.48
190.5	start	38.28	11.51	74.96	1.66	27.56
191.0	start	38.20	11.36	74.95	1.66	27.64
191.5	start	38.12	11.20	74.95	1.66	27.72
192.0	start	38.05	11.04	74.95	1.66	27.81
192.5	start	37.98	10.89	74.94	1.66	27.89
193.0	start	38.24	11.07	74.93	1.66	27.96
193.5	start	38.17	10.92	74.92	1.66	28.05
194.0	start	38.08	10.75	74.92	1.66	28.13
194.5	start	38.01	10.60	74.91	1.66	28.21
195.0	start	38.26	10.77	74.92	1.66	28.28
195.5	start	38.19	10.62	74.90	1.66	28.37
196.0	start	38.10	10.45	74.91	1.66	28.45
196.5	start	38.03	10.30	74.90	1.66	28.53
197.0	start	38.29	10.48	74.90	1.66	28.60
197.5	start	38.22	10.33	74.88	1.66	28.69
198.1	start	38.14	10.17	74.88	1.66	28.77
198.6	start	38.07	10.02	74.87	1.66	28.85
199.1	start	38.33	10.20	74.86	1.66	28.93
199.6	start	38.26	10.05	74.86	1.66	29.01
200.1	start	38.18	9.89	74.85	1.66	29.09
200.6	start	38.10	9.73	74.85	1.66	29.17
201.1	start	38.35	9.90	74.85	1.66	29.24
201.6	start	38.28	9.75	74.84	1.66	29.33
202.1	start	38.20	9.59	74.84	1.66	29.41
202.6	start	38.11	9.42	74.85	1.66	29.49
203.1	start	38.37	9.59	74.85	1.66	29.57
203.6	start	38.29	9.44	74.84	1.66	29.65
204.1	start	38.21	9.27	74.84	1.66	29.73
204.6	start	38.13	9.11	74.84	1.66	29.81
205.1	start	38.38	9.29	74.84	1.66	29.89
205.6	start	38.30	9.13	74.84	1.66	29.97
206.1	start	38.21	8.96	74.85	1.66	30.05
206.6	start	38.15	8.82	74.83	1.66	30.13
207.1	start	38.40	8.99	74.83	1.66	30.21
207.6	start	38.33	8.84	74.82	1.66	30.29
208.1	start	38.25	8.68	74.81	1.66	30.37
208.7	start	38.19	8.54	74.80	1.66	30.45
209.2	start	38.43	8.70	74.81	1.66	30.53
209.7	start	38.37	8.56	74.79	1.66	30.61
210.2	start	38.27	8.38	74.81	1.66	30.69
210.7	start	38.20	8.22	74.80	1.66	30.77
211.2	start	38.12	8.06	74.80	1.66	30.85
211.7	start	38.37	8.24	74.80	1.66	30.93
212.2	start	38.30	8.08	74.79	1.66	31.01
212.7	start	38.21	7.92	74.80	1.66	31.09
213.2	start	38.11	7.73	74.82	1.66	31.17
213.7	start	38.34	7.89	74.84	1.66	31.25
214.2	start	38.26	7.73	74.84	1.66	31.33
214.7	start	38.18	7.57	74.83	1.66	31.41
215.2	start	38.08	7.39	74.85	1.66	31.49
215.7	start	38.34	7.57	74.85	1.66	31.57
216.2	start	38.24	7.39	74.87	1.66	31.65
216.7	start	38.16	7.22	74.87	1.66	31.73
217.2	start	38.08	7.06	74.87	1.66	31.81
217.7	start	38.32	7.23	74.87	1.66	31.89
218.2	start	38.25	7.08	74.86	1.66	31.97
218.7	start	38.17	6.92	74.86	1.66	32.05
219.3	start	38.09	6.76	74.86	1.66	32.13
219.8	start	38.34	6.92	74.87	1.66	32.21
220.3	start	38.26	6.77	74.87	1.66	32.29
220.8	start	38.18	6.61	74.87	1.66	32.37
221.3	start	38.10	6.45	74.87	1.66	32.45
221.8	start	38.34	6.61	74.88	1.66	32.53
222.3	start	38.24	6.43	74.89	1.66	32.61
222.8	start	38.16	6.27	74.89	1.66	32.69
223.3	start	38.07	6.10	74.90	1.66	32.77
223.8	start	38.33	6.27	74.90	1.66	32.85
224.3	start	38.25	6.11	74.90	1.66	32.93
224.8	start	38.17	5.96	74.89	1.66	33.01
225.3	start	38.08	5.78	74.90	1.66	33.09
225.8	start	38.31	5.94	74.92	1.66	33.17
226.3	start	38.23	5.77	74.93	1.66	33.25
226.8	start	38.14	5.61	74.93	1.66	33.33
227.3	start	38.07	5.45	74.93	1.66	33.41
227.8	start	38.00	5.31	74.91	1.66	33.49
228.3	start	38.25	5.48	74.91	1.66	33.57
228.8	start	38.17	5.32	74.91	1.66	33.65
229.3	start	38.09	5.15	74.91	1.66	33.73
229.9	start	38.00	4.99	74.92	1.66	33.81
230.4	start	38.26	5.17	74.91	1.66	33.89
230.9	start	38.17	4.99	74.93	1.66	33.97
231.4	start	38.09	4.84	74.92	1.66	34.05
231.9	start	38.01	4.68	74.91	1.66	34.13
232.4	start	38.28	4.87	74.90	1.66	34.21
232.9	start	38.19	4.69	74.91	1.66	34.29
233.4	start	38.13	4.55	74.89	1.66	34.38
233.9	start	38.04	4.38	74.90	1.66	34.46
234.4	start	38.30	4.56	74.89	1.66	34.53
234.9	start	38.22	4.40	74.89	1.66	34.61
235.4	start	38.16	4.26	74.87	1.66	34.70
235.9	start	38.08	4.10	74.87	1.66	34.78
236.4	start	38.32	4.26	74.88	1.66	34.85
236.9	start	38.24	4.10	74.88	1.66	34.94
237.4	start	38.16	3.94	74.87	1.66	35.02
237.9	start	38.08	3.77	74.87	1.66	35.10
238.4	start	38.34	3.96	74.86	1.66	35.18
238.9	start	38.26	3.80	74.86	1.66	35.26
239.5	start	38.19	3.65	74.85	1.66	35.34
240.0	start	38.11	3.48	74.85	1.66	35.42
240.5	start	38.37	3.67	74.84	1.66	35.50
241.0	start	38.29	3.51	74.84	1.66	35.58
241.5	start	38.22	3.36	74.83	1.66	35.66
242.0	start	38.13	3.19	74.84	1.66	35.74
242.5	start	38.39	3.37	74.83	1.66	35.82
243.0	start	38.31	3.20	74.83	1.66	35.90
243.5	start	38.24	3.05	74.82	1.66	35.98
244.0	start	38.16	2.89	74.82	1.66	36.06
244.5	start	38.39	3.05	74.84	1.66	36.14
245.0	start	38.31	2.88	74.84	1.66	36.22
245.5	start	38.24	2.73	74.83	1.66	36.30
246.0	start	38.15	2.57	74.83	1.66	36.38
246.5	start	38.17	2.50	74.81	1.66	36.46
247.0	start	38.34	2.60	74.82	1.66	36.54
247.5	start	38.26	2.44	74.81	1.66	36.62
248.0	start	38.19	2.28	74.81	1.66	36.70
248.5	start	38.11	2.13	74.80	1.66	36.78
249.0	start	38.36	2.29	74.81	1.66	36.86
249.6	start	38.28	2.13	74.81	1.66	36.94
250.1	start	38.20	1.98	74.80	1.66	37.02
250.6	start	38.13	1.82	74.79	1.66	37.10
251.1	start	38.38	2.00	74.79	1.66	37.18
251.6	start	38.30	1.84	74.79	1.66	37.26
252.1	start	38.23	1.69	74.78	1.66	37.34
252.6	start	38.15	1.53	74.78	1.66	37.42
253.1	start	40.04	3.33	73.15	1.66	37.50
253.6	start	39.93	3.15	73.17	1.66	37.58
254.1	start	39.83	2.97	73.19	1.66	37.66
254.6	start	39.72	2.78	73.22	1.66	37.74
255.1	start	39.63	2.61	73.57	1.66	37.82
255.6	start	39.53	2.42	73.59	1.66	37.90
256.1	start	39.43	2.24	73.60	1.66	37.98
256.6	start	39.44	2.46	73.51	1.66	37.77
257.1	start	39.67	2.62	73.53	1.66	37.85
257.6	start	39.59	2.45	73.54	1.66	37.93
258.1	start	39.88	2.66	73.16	1.66	38.01
258.6	start	39.78	2.48	73.19	1.66	38.10
259.1	start	39.73	2.36	73.48	1.66	38.17
259.6	start	39.99	2.82	73.15	1.66	37.97
260.1	start	39.90	2.94	73.16	1.66	37.76
260.6	start	39.82	3.02	73.15	1.66	37.60
261.1	start	39.87	3.30	73.36	1.66	37.37
261.7	start	39.77	3.13	73.37	1.66	37.45
262.2	start	39.99	3.30	73.14	1.72	37.50
262.7	start	40.08	3.36	73.14	1.88	37.53
263.2	start	40.37	3.64	73.14	2.23	37.54
263.7	start	40.55	3.76	73.33	2.34	37.60
264.2	start	40.45	3.59	73.35	2.34	37.67
264.7	start	40.37	3.44	73.36	2.34	37.75
265.2	start	40.28	3.28	73.38	2.34	37.82
265.7	start	40.21	3.13	73.38	2.34	37.89
266.2	start	40.46	3.32	73.40	2.34	37.95
266.7	start	40.37	3.15	73.42	2.34	38.03
267.2	start	40.28	2.99	73.43	2.34	38.10
267.7	start	40.20	2.83	73.44	2.34	38.18
268.2	start	40.44	3.01	73.45	2.34	38.24
268.7	start	40.52	3.02	73.36	2.39	38.31
269.2	start	40.60	3.04	73.26	2.45	38.37
269.7	start	40.67	3.05	73.17	2.50	38.43
270.2	start	40.80	3.14	73.17	2.70	38.48
270.7	start	41.04	3.31	73.25	2.75	38.54
