t	phase	MemAvailable	MemFree	residual	SwapUsed	Cached
616.5	weights	33.95	0.96	83.51	6.27	33.81
617.0	weights	33.95	0.82	83.52	6.27	33.95
617.5	weights	33.95	0.99	83.52	6.27	33.77
618.0	weights	33.95	0.86	83.52	6.27	33.91
618.5	weights	33.95	1.04	83.52	6.27	33.73
619.0	weights	33.95	0.90	83.52	6.27	33.87
619.5	weights	33.95	0.79	83.52	6.27	33.98
620.0	weights	33.94	0.78	83.52	6.27	33.98
620.5	weights	33.94	0.78	83.52	6.27	33.98
621.0	weights	33.95	0.78	83.51	6.27	33.99
621.5	weights	33.95	0.80	83.51	6.27	33.97
622.0	weights	33.94	0.78	83.52	6.27	33.98
622.5	weights	33.91	0.97	83.52	6.27	33.80
623.0	weights	33.95	1.05	83.51	6.27	33.72
623.5	weights	33.95	1.05	83.52	6.27	33.72
624.0	weights	33.95	0.79	83.51	6.27	33.99
624.5	weights	33.96	0.78	83.51	6.27	33.99
625.1	weights	33.96	1.02	83.51	6.27	33.75
625.6	weights	33.95	0.99	83.52	6.27	33.78
626.1	weights	33.94	0.95	83.52	6.27	33.82
626.6	weights	33.95	0.92	83.52	6.27	33.85
627.1	weights	33.95	0.88	83.52	6.27	33.88
627.6	weights	33.95	0.84	83.52	6.27	33.93
628.1	weights	33.94	0.79	83.53	6.27	33.97
628.6	weights	33.94	0.97	83.52	6.27	33.79
629.1	weights	33.93	0.91	83.53	6.27	33.84
629.6	weights	33.92	0.86	83.53	6.27	33.89
630.1	weights	33.93	0.80	83.53	6.27	33.95
630.6	weights	33.95	0.96	83.51	6.27	33.80
631.1	weights	33.94	0.89	83.52	6.27	33.88
631.6	weights	33.94	0.81	83.52	6.27	33.96
632.1	weights	33.94	0.91	83.52	6.27	33.85
632.6	weights	33.94	0.82	83.52	6.27	33.94
633.1	weights	33.94	0.93	83.52	6.27	33.83
633.6	weights	33.93	0.81	83.53	6.27	33.94
634.1	weights	33.93	0.91	83.53	6.27	33.84
634.7	weights	33.92	0.80	83.54	6.27	33.94
635.2	weights	33.92	0.88	83.54	6.27	33.86
635.7	weights	33.90	0.78	83.54	6.27	33.96
636.2	weights	33.94	0.85	83.51	6.27	33.92
636.7	weights	33.94	0.90	83.51	6.27	33.86
637.2	weights	33.94	0.76	83.52	6.27	33.99
637.7	weights	33.94	0.81	83.52	6.27	33.94
638.2	weights	33.93	0.82	83.52	6.27	33.93
638.7	weights	33.93	0.83	83.52	6.27	33.92
639.2	weights	33.93	0.83	83.52	6.27	33.92
639.7	weights	33.93	0.82	83.52	6.27	33.93
640.2	weights	33.93	0.87	83.52	6.27	33.87
640.7	weights	33.93	0.79	83.52	6.27	33.96
641.2	weights	33.91	0.83	83.54	6.27	33.91
641.7	weights	33.93	0.78	83.52	6.27	33.98
642.2	weights	33.89	0.80	83.53	6.27	33.92
642.7	weights	33.80	0.77	83.55	6.27	33.85
643.2	weights	33.72	0.76	83.56	6.27	33.78
643.7	weights	33.64	0.86	83.56	6.27	33.61
644.2	weights	33.57	0.85	83.56	6.27	33.54
644.7	weights	33.49	0.83	83.57	6.27	33.48
645.3	weights	33.40	0.80	83.58	6.27	33.42
645.8	weights	33.30	0.86	83.58	6.27	33.28
646.3	weights	33.24	0.86	83.59	6.27	33.20
646.8	weights	33.24	0.81	83.52	6.27	33.25
647.3	weights	33.16	0.80	83.52	6.27	33.18
647.8	weights	33.10	0.79	83.52	6.27	33.13
648.3	weights	33.01	0.86	83.52	6.27	32.97
648.8	weights	32.93	0.84	83.52	6.27	32.92
649.3	weights	32.86	0.82	83.52	6.27	32.86
649.8	weights	32.79	0.80	83.52	6.27	32.81
650.3	weights	32.71	0.78	83.52	6.27	32.75
650.8	weights	32.64	0.86	83.52	6.27	32.60
651.3	weights	32.56	0.82	83.52	6.27	32.56
651.8	weights	32.49	0.77	83.51	6.27	32.55
652.3	weights	33.67	2.01	83.74	6.27	32.48
652.8	weights	33.57	1.91	83.76	6.27	32.48
653.3	weights	33.49	1.83	83.77	6.27	32.48
653.8	weights	33.40	1.74	83.79	6.27	32.48
654.4	weights	33.30	1.64	83.81	6.27	32.48
654.9	weights	33.21	1.55	83.82	6.27	32.48
655.4	weights	33.11	1.45	83.84	6.27	32.48
655.9	weights	33.02	1.36	83.86	6.27	32.48
656.4	weights	32.93	1.27	83.88	6.27	32.48
656.9	weights	32.84	1.18	83.89	6.27	32.48
657.4	weights	32.74	1.08	83.91	6.27	32.48
657.9	weights	32.65	0.99	83.92	6.27	32.48
658.4	weights	32.56	0.90	83.94	6.27	32.48
658.9	weights	32.46	0.81	83.96	6.27	32.48
659.4	weights	32.39	0.83	83.95	6.27	32.39
659.9	weights	32.33	0.85	83.94	6.27	32.30
660.4	weights	32.25	0.77	83.95	6.27	32.30
660.9	weights	32.59	1.11	83.53	6.27	32.30
661.4	weights	32.50	1.02	83.55	6.27	32.30
661.9	weights	32.47	1.00	83.52	6.27	32.30
662.4	weights	32.41	0.93	83.52	6.27	32.30
662.9	weights	32.34	0.86	83.52	6.27	32.30
663.5	weights	32.27	0.79	83.52	6.27	32.30
664.0	weights	32.18	0.79	83.53	6.27	32.21
664.5	weights	33.72	2.40	83.72	6.27	32.14
665.0	weights	42.56	11.23	75.03	6.27	32.14
665.5	model_loaded	42.43	11.09	75.08	6.27	32.17
666.0	model_loaded	42.27	10.93	75.08	6.27	32.17
666.5	model_loaded	42.24	10.89	75.09	6.27	32.17
667.0	model_loaded	42.08	10.73	75.09	6.27	32.17
667.5	model_loaded	42.05	10.71	75.09	6.27	32.17
668.0	model_loaded	41.97	10.62	75.09	6.27	32.17
668.5	model_loaded	41.91	10.56	75.11	6.27	32.17
669.0	model_loaded	41.91	10.56	75.11	6.27	32.17
669.5	model_loaded	41.90	10.55	75.09	6.27	32.17
670.0	model_loaded	40.44	9.02	75.52	6.27	32.49
670.5	model_loaded	40.29	8.47	75.66	6.27	32.89
671.0	model_loaded	38.46	6.52	77.42	6.27	33.01
671.5	model_loaded	38.46	6.52	77.42	6.27	33.01
672.0	model_loaded	38.45	6.52	77.42	6.27	33.01
672.6	model_loaded	38.45	6.52	77.42	6.27	33.01
673.1	model_loaded	38.46	6.52	77.42	6.27	33.01
673.6	model_loaded	38.46	6.52	77.42	6.27	33.01
674.1	model_loaded	38.46	6.52	77.42	6.27	33.01
674.6	model_loaded	38.46	6.52	77.42	6.27	33.01
675.1	model_loaded	38.46	6.52	77.42	6.27	33.01
675.6	model_loaded	38.46	6.52	77.42	6.27	33.01
676.1	model_loaded	38.46	6.53	77.42	6.27	33.01
676.6	model_loaded	38.46	6.53	77.42	6.27	33.01
677.1	model_loaded	38.46	6.53	77.42	6.27	33.01
677.6	model_loaded	38.46	6.52	77.42	6.27	33.01
678.1	model_loaded	38.46	6.52	77.42	6.27	33.01
678.6	model_loaded	38.46	6.52	77.42	6.27	33.01
679.1	model_loaded	38.46	6.52	77.42	6.27	33.01
679.6	model_loaded	38.41	6.46	77.43	6.27	33.03
680.1	model_loaded	38.41	6.44	77.42	6.27	33.05
680.7	model_loaded	38.38	6.38	77.43	6.27	33.08
681.2	model_loaded	38.38	6.35	77.42	6.27	33.11
681.7	model_loaded	38.29	6.24	77.43	6.27	33.13
682.2	model_loaded	38.22	6.17	77.42	6.27	33.13
682.7	model_loaded	39.67	7.56	76.04	6.27	33.19
683.2	model_loaded	39.61	7.50	76.09	6.27	33.19
683.7	model_loaded	39.87	7.75	75.84	6.27	33.19
684.2	model_loaded	39.53	7.42	76.17	6.27	33.19
684.7	model_loaded	39.31	7.18	76.21	6.27	33.20
685.2	model_loaded	40.80	8.67	75.59	6.27	33.20
685.7	capturing	40.02	7.87	76.35	6.27	33.22
686.2	capturing	39.95	7.80	76.36	6.27	33.23
686.7	capturing	40.18	8.02	76.41	6.27	32.98
687.2	capturing	40.23	8.07	76.36	6.27	32.98
687.7	capturing	40.21	8.05	76.36	6.27	32.98
688.3	capturing	40.25	8.10	76.37	6.27	32.99
688.8	capturing	40.26	8.08	76.37	6.26	33.01
689.3	capturing	40.24	7.94	76.36	6.26	33.12
689.8	capturing	42.02	9.65	76.34	5.43	33.18
690.3	capturing	42.21	9.83	76.20	5.43	33.18
690.8	capturing	118.25	85.87	1.41	5.43	33.15
691.3	capturing	118.23	85.85	1.36	5.43	33.15
691.8	capturing	118.13	85.75	1.36	5.43	33.15
692.3	capturing	118.02	85.64	1.37	5.43	33.15
692.8	capturing	117.93	85.56	1.37	5.43	33.15
693.3	capturing	117.92	85.54	1.36	5.43	33.15
693.8	capturing	117.97	85.60	1.31	5.42	33.15
694.3	capturing	118.39	86.01	1.31	4.84	33.15
694.8	capturing	118.28	85.90	1.31	3.70	33.15
695.3	capturing	118.22	85.84	1.31	3.70	33.15
695.9	capturing	118.18	85.80	1.31	3.66	33.15
696.4	capturing	118.13	85.75	1.31	3.61	33.15
696.9	capturing	118.06	85.68	1.31	3.61	33.15
697.4	capturing	117.97	85.59	1.30	3.61	33.15
697.9	capturing	117.86	85.48	1.30	3.61	33.15
698.4	capturing	117.76	85.38	1.29	3.61	33.15
698.9	capturing	117.67	85.29	1.29	3.61	33.15
699.4	capturing	117.64	85.26	1.25	3.59	33.15
699.9	capturing	117.56	85.18	1.26	3.59	33.15
700.4	capturing	117.55	85.17	1.26	3.54	33.15
700.9	capturing	117.55	85.17	1.26	3.48	33.15
701.4	capturing	117.51	85.13	1.26	3.48	33.15
701.9	capturing	117.50	85.12	1.26	3.47	33.15
702.4	capturing	117.43	85.05	1.26	3.47	33.15
703.0	capturing	118.55	86.17	1.20	1.68	33.15
