t	phase	MemAvailable	MemFree	residual	SwapUsed	Cached
638.8	model_loaded	38.58	6.56	77.39	6.53	33.09
639.3	model_loaded	38.58	6.56	77.39	6.53	33.09
639.8	model_loaded	38.58	6.56	77.39	6.53	33.09
640.3	model_loaded	38.58	6.56	77.39	6.53	33.09
640.8	model_loaded	38.58	6.56	77.39	6.53	33.09
641.3	model_loaded	38.58	6.56	77.39	6.53	33.09
641.8	model_loaded	38.58	6.56	77.39	6.53	33.09
642.3	model_loaded	38.58	6.56	77.39	6.53	33.09
642.8	model_loaded	38.58	6.56	77.39	6.53	33.09
643.3	model_loaded	38.58	6.56	77.39	6.53	33.09
643.8	model_loaded	38.58	6.56	77.39	6.53	33.09
644.3	model_loaded	38.58	6.56	77.39	6.53	33.09
644.8	model_loaded	38.58	6.56	77.39	6.53	33.09
645.3	model_loaded	38.58	6.56	77.39	6.53	33.09
645.8	model_loaded	38.53	6.48	77.39	6.53	33.13
646.3	model_loaded	38.53	6.45	77.39	6.53	33.15
646.8	model_loaded	38.51	6.41	77.39	6.53	33.17
647.3	model_loaded	38.49	6.38	77.39	6.53	33.19
647.8	model_loaded	38.35	6.22	77.40	6.53	33.20
648.3	model_loaded	40.25	8.08	75.66	6.53	33.25
648.9	model_loaded	39.68	7.49	76.13	6.53	33.27
649.4	model_loaded	39.90	7.71	75.92	6.53	33.27
649.9	model_loaded	39.71	7.52	76.10	6.53	33.27
650.4	model_loaded	39.36	7.16	76.27	6.53	33.27
650.9	model_loaded	40.85	8.65	75.64	6.53	33.27
651.4	capturing	40.30	8.10	76.41	6.53	33.03
651.9	capturing	40.17	7.96	76.48	6.53	33.03
652.4	capturing	40.11	7.88	76.55	6.53	33.06
652.9	captured	40.05	7.81	76.61	6.53	33.06
653.4	captured	31.06	0.94	85.03	6.53	31.36
653.9	captured	30.62	0.90	85.87	6.53	30.54
654.4	captured	30.47	0.82	85.90	6.53	30.48
654.9	captured	30.47	0.81	85.92	6.53	30.48
655.4	captured	30.46	0.80	85.93	6.53	30.48
655.9	captured	30.95	1.29	85.42	6.53	30.48
656.4	captured	30.81	1.15	85.51	6.53	30.48
656.9	captured	30.78	1.05	85.52	6.53	30.55
657.4	captured	30.59	0.86	85.58	6.53	30.55
658.0	captured	30.50	0.79	85.53	6.53	30.55
658.5	captured	30.44	0.79	85.55	6.53	30.47
659.0	captured	30.35	0.79	85.57	6.53	30.39
659.5	captured	30.25	0.76	85.58	6.53	30.31
660.0	captured	30.16	0.76	85.58	6.53	30.23
660.5	captured	30.11	0.78	85.58	6.53	30.15
661.0	captured	29.94	0.76	85.59	6.53	30.00
661.5	captured	29.91	0.81	85.59	6.53	29.92
662.0	captured	29.78	0.83	85.59	6.53	29.78
662.5	captured	29.78	0.83	85.59	6.53	29.78
663.0	captured	29.66	0.78	85.59	6.53	29.71
663.5	captured	29.58	0.77	85.65	6.53	29.64
664.0	captured	29.58	0.77	85.65	6.53	29.64
664.5	captured	29.58	0.77	85.64	6.53	29.64
665.0	captured	29.57	0.83	85.71	6.53	29.57
665.5	captured	29.47	0.79	85.71	6.53	29.50
666.0	captured	29.41	0.81	85.71	6.53	29.43
666.5	captured	29.57	0.96	85.52	6.48	29.43
667.0	captured	29.51	0.90	85.52	6.46	29.43
667.6	captured	29.45	0.84	85.53	6.44	29.43
668.1	captured	29.39	0.78	85.56	6.34	29.43
668.6	captured	29.35	0.81	85.56	6.34	29.37
669.1	captured	29.30	0.82	85.56	6.34	29.30
669.6	captured	29.16	0.81	85.57	6.34	29.18
670.1	captured	29.11	0.82	85.58	6.34	29.11
670.6	captured	29.07	0.78	85.57	6.34	29.11
671.1	captured	28.98	0.81	85.58	6.34	28.99
671.6	captured	28.88	0.77	85.57	6.34	28.93
672.1	captured	28.78	0.79	85.58	6.34	28.82
672.6	captured	28.67	0.74	85.58	6.34	28.76
673.1	ready	28.62	0.74	85.58	6.32	28.70
