t	phase	MemAvailable	MemFree	residual	SwapUsed	Cached
0.0	start	118.53	85.94	1.10	1.67	33.35
0.5	start	118.30	85.66	1.10	1.67	33.40
1.0	start	118.20	85.56	1.10	1.67	33.41
1.5	start	118.14	85.49	1.11	1.67	33.41
2.0	start	118.08	85.43	1.11	1.67	33.41
2.5	start	118.08	85.43	1.11	1.67	33.41
3.0	start	118.07	85.42	1.11	1.67	33.41
3.5	start	118.05	85.39	1.11	1.67	33.42
4.1	start	118.00	85.34	1.11	1.67	33.42
4.6	start	117.94	85.27	1.13	1.67	33.43
5.1	start	117.88	85.20	1.13	1.67	33.44
5.6	start	117.88	85.18	1.12	1.67	33.46
6.1	start	117.61	84.91	1.12	1.67	33.46
6.6	start	117.52	84.82	1.12	1.67	33.46
7.1	start	117.47	84.76	1.12	1.67	33.46
7.6	start	117.47	84.77	1.09	1.67	33.46
8.1	start	117.42	84.72	1.10	1.67	33.46
8.6	start	117.36	84.66	1.09	1.67	33.46
9.1	start	117.31	84.61	1.09	1.67	33.46
9.6	start	117.30	84.59	1.10	1.67	33.46
10.1	start	116.76	84.06	1.14	1.67	33.47
10.6	start	116.62	83.91	1.15	1.67	33.47
11.1	start	117.21	84.50	1.16	1.67	33.47
11.6	start	117.36	84.66	1.17	1.67	33.47
12.1	start	117.03	84.32	1.17	1.67	33.47
12.6	start	117.22	84.51	1.36	1.67	33.47
13.2	start	117.10	84.39	1.35	1.67	33.47
13.7	start	117.03	84.32	1.35	1.67	33.47
14.2	start	116.98	84.27	1.35	1.67	33.47
14.7	start	116.97	84.26	1.35	1.67	33.47
15.2	start	116.91	84.20	1.35	1.67	33.47
15.7	start	116.87	84.16	1.34	1.67	33.47
16.2	start	116.81	84.10	1.35	1.67	33.47
16.7	start	116.80	84.09	1.35	1.67	33.47
17.2	start	116.27	83.56	1.36	1.67	33.47
17.7	start	116.30	83.59	1.52	1.67	33.47
18.2	start	116.98	84.27	1.77	1.67	33.47
18.7	start	116.92	84.20	1.77	1.67	33.47
19.2	start	116.77	84.06	1.77	1.67	33.47
19.7	start	116.70	83.99	1.76	1.67	33.47
20.2	start	116.72	84.01	1.75	1.67	33.47
20.7	start	116.64	83.93	1.74	1.67	33.47
21.3	start	116.54	83.82	1.74	1.67	33.47
21.8	start	116.54	83.83	1.72	1.67	33.47
22.3	start	116.41	83.70	1.71	1.67	33.47
22.8	start	116.43	83.72	1.69	1.67	33.47
23.3	start	116.39	83.68	1.68	1.67	33.47
23.8	start	116.29	83.58	1.69	1.67	33.47
24.3	start	116.30	83.59	1.69	1.67	33.47
24.8	start	116.30	83.59	1.66	1.67	33.47
25.3	start	116.25	83.53	1.61	1.67	33.47
25.8	start	116.22	83.51	1.34	1.67	33.47
26.3	start	116.02	83.31	1.34	1.67	33.47
26.8	start	115.97	83.26	1.33	1.67	33.47
27.3	start	115.83	83.12	1.33	1.67	33.47
27.8	start	115.79	83.08	1.32	1.67	33.47
28.3	start	115.63	82.92	1.32	1.67	33.47
28.8	start	115.57	82.86	1.54	1.67	33.47
29.3	start	115.56	82.84	1.54	1.67	33.47
29.8	start	115.02	82.31	1.44	1.67	33.47
30.4	start	114.69	81.98	1.45	1.67	33.47
30.9	start	115.14	82.42	1.53	1.67	33.47
31.4	start	115.09	82.38	1.50	1.67	33.47
31.9	start	115.06	82.35	1.50	1.67	33.47
32.4	start	115.06	82.35	1.49	1.67	33.47
32.9	start	115.01	82.30	1.49	1.67	33.47
33.4	start	114.96	82.25	1.48	1.67	33.47
33.9	start	114.94	82.23	1.43	1.67	33.47
34.4	start	114.85	82.14	1.43	1.67	33.47
34.9	start	114.34	81.63	1.38	1.67	33.52
35.4	start	114.06	81.34	1.77	1.67	33.56
35.9	start	113.57	80.84	2.27	1.67	33.57
36.4	start	111.49	78.70	4.08	1.67	33.63
36.9	start	99.52	66.72	14.86	1.67	33.63
37.4	start	87.02	54.23	27.15	1.67	33.63
37.9	start	74.65	41.86	39.31	1.67	33.63
38.4	start	62.06	29.26	51.70	1.67	33.63
39.0	start	49.44	16.64	64.10	1.67	33.63
39.5	start	39.45	6.62	73.89	1.67	33.67
40.0	start	39.36	6.51	73.96	1.67	33.69
40.5	start	39.30	6.41	73.97	1.67	33.72
41.0	start	39.23	6.31	73.97	1.67	33.76
41.5	start	39.17	6.21	73.98	1.67	33.80
42.0	start	39.10	6.11	73.98	1.67	33.83
42.5	start	39.05	6.02	73.98	1.67	33.87
43.0	start	38.98	5.91	74.32	1.67	33.90
43.5	start	38.91	5.80	74.32	1.67	33.94
44.0	start	38.84	5.70	74.34	1.67	33.98
44.5	start	38.80	5.63	74.32	1.67	34.01
45.0	start	38.74	5.54	74.32	1.67	34.05
45.5	start	39.03	5.78	74.31	1.67	34.08
46.0	start	38.95	5.67	74.32	1.67	34.12
46.5	start	38.91	5.59	74.31	1.67	34.16
47.0	start	38.83	5.48	74.32	1.67	34.19
47.5	start	38.78	5.39	74.31	1.67	34.23
48.1	start	38.71	5.28	74.32	1.67	34.27
48.6	start	38.99	5.52	74.32	1.67	34.30
49.1	start	38.91	5.41	74.33	1.67	34.34
49.6	start	38.85	5.31	74.32	1.67	34.38
50.1	start	38.78	5.20	74.33	1.67	34.42
50.6	start	38.72	5.10	74.33	1.67	34.46
51.1	start	38.99	5.33	74.33	1.67	34.49
51.6	start	38.93	5.23	74.33	1.67	34.53
52.1	start	38.87	5.14	74.32	1.67	34.57
52.6	start	38.80	5.03	74.33	1.67	34.61
53.1	start	38.73	4.93	74.33	1.67	34.65
53.6	start	39.01	5.16	74.33	1.67	34.68
54.1	start	38.94	5.05	74.33	1.67	34.72
54.6	start	38.86	4.94	74.34	1.67	34.76
55.1	start	38.80	4.84	74.34	1.67	34.80
55.6	start	38.73	4.73	74.35	1.67	34.84
56.1	start	39.00	4.96	74.35	1.67	34.87
56.7	start	38.94	4.86	74.35	1.67	34.91
57.2	start	38.88	4.77	74.34	1.67	34.95
57.7	start	38.82	4.67	74.34	1.67	34.99
58.2	start	38.77	4.59	74.33	1.67	35.02
58.7	start	38.70	4.48	74.33	1.67	35.06
59.2	start	38.99	4.73	74.32	1.67	35.10
59.7	start	38.93	4.64	74.32	1.67	35.13
60.2	start	38.88	4.54	74.31	1.67	35.17
60.7	start	38.82	4.45	74.31	1.67	35.21
61.2	start	38.76	4.35	74.30	1.67	35.25
61.7	start	39.03	4.58	74.31	1.67	35.28
62.2	start	38.97	4.49	74.30	1.67	35.32
62.7	start	38.91	4.39	74.30	1.67	35.36
63.2	start	38.86	4.30	74.29	1.67	35.39
63.7	start	38.79	4.20	74.30	1.67	35.43
64.2	start	38.74	4.11	74.29	1.67	35.47
64.7	start	39.01	4.34	74.29	1.67	35.50
65.2	start	38.95	4.25	74.28	1.67	35.54
65.7	start	38.88	4.13	74.30	1.67	35.58
66.3	start	38.82	4.04	74.29	1.67	35.62
66.8	start	38.75	3.93	74.30	1.67	35.65
67.3	start	39.04	4.19	74.28	1.67	35.69
67.8	start	38.97	4.08	74.29	1.67	35.73
68.3	start	38.91	3.99	74.29	1.67	35.76
68.8	start	38.85	3.89	74.29	1.67	35.80
69.3	start	38.80	3.80	74.29	1.67	35.83
69.8	start	38.78	3.75	74.30	1.67	35.87
70.3	start	39.01	3.95	74.29	1.67	35.90
70.8	start	38.93	3.83	74.31	1.67	35.94
71.3	start	38.87	3.73	74.31	1.67	35.97
71.8	start	38.81	3.64	74.31	1.67	36.01
72.3	start	38.76	3.55	74.30	1.67	36.05
72.8	start	39.02	3.78	74.32	1.67	36.08
73.3	start	38.97	3.70	74.30	1.67	36.11
73.8	start	38.90	3.59	74.32	1.67	36.15
74.3	start	38.85	3.50	74.30	1.67	36.19
74.8	start	38.78	3.39	74.31	1.67	36.23
75.3	start	38.71	3.29	74.32	1.67	36.26
75.8	start	38.99	3.53	74.32	1.67	36.29
76.4	start	38.92	3.43	74.33	1.67	36.33
76.9	start	38.85	3.33	74.34	1.67	36.36
77.4	start	38.81	3.25	74.33	1.67	36.40
77.9	start	38.75	3.16	74.34	1.67	36.43
78.4	start	38.69	3.07	74.34	1.67	36.46
78.9	start	38.98	3.32	74.34	1.67	36.49
79.4	start	38.92	3.23	74.34	1.67	36.52
79.9	start	38.86	3.14	74.34	1.67	36.56
80.4	start	38.81	3.06	74.34	1.67	36.59
80.9	start	38.74	2.95	74.35	1.67	36.63
81.4	start	38.67	2.84	74.36	1.67	36.66
81.9	start	38.92	3.06	74.38	1.67	36.70
82.4	start	38.87	2.98	74.37	1.67	36.73
82.9	start	38.79	2.86	74.39	1.67	36.77
83.4	start	38.72	2.75	74.40	1.67	36.81
83.9	start	38.68	2.67	74.38	1.67	36.84
84.4	start	38.94	2.90	74.40	1.67	36.87
85.0	start	38.88	2.81	74.41	1.67	36.91
85.5	start	38.83	2.73	74.40	1.67	36.94
86.0	start	38.76	2.62	74.41	1.67	36.98
86.5	start	38.74	2.56	74.36	1.67	37.02
87.0	start	38.67	2.45	74.38	1.67	37.05
87.5	start	38.93	2.68	74.39	1.67	37.09
88.0	start	38.86	2.58	74.40	1.67	37.12
88.5	start	38.81	2.49	74.40	1.67	37.16
89.0	start	38.74	2.38	74.41	1.67	37.19
89.5	start	38.68	2.28	74.40	1.67	37.23
90.0	start	38.92	2.49	74.43	1.67	37.27
90.5	start	38.86	2.39	74.42	1.67	37.31
91.0	start	38.79	2.27	74.43	1.67	37.35
91.5	start	38.72	2.17	74.43	1.67	37.39
92.0	start	38.65	2.06	74.44	1.67	37.43
92.6	start	38.60	1.98	74.43	1.67	37.46
93.1	start	38.86	2.20	74.45	1.67	37.49
93.6	start	38.80	2.11	74.45	1.67	37.53
94.1	start	38.74	2.01	74.45	1.67	37.56
94.6	start	38.69	1.93	74.45	1.67	37.60
95.1	start	38.60	1.80	74.47	1.67	37.64
95.6	start	38.88	2.04	74.47	1.67	37.67
96.1	start	38.81	1.94	74.48	1.67	37.71
96.6	start	38.75	1.84	74.48	1.67	37.74
97.1	start	38.68	1.74	74.49	1.67	37.78
97.6	start	38.62	1.64	74.49	1.67	37.81
98.1	start	38.56	1.56	74.49	1.67	37.85
98.6	start	38.83	1.79	74.51	1.67	37.88
99.1	start	38.76	1.69	74.52	1.67	37.91
99.6	start	38.70	1.60	74.52	1.67	37.94
100.1	start	38.65	1.51	74.52	1.67	37.98
100.6	start	38.58	1.41	74.53	1.67	38.01
101.1	start	38.52	1.31	74.54	1.67	38.05
101.6	start	38.78	1.54	74.54	1.67	38.08
102.1	start	38.72	1.44	74.55	1.67	38.12
102.7	start	38.65	1.33	74.56	1.67	38.15
103.2	start	38.59	1.24	74.56	1.67	38.19
103.7	start	38.50	1.10	74.57	1.67	38.23
104.2	start	38.76	1.33	74.60	1.67	38.27
104.7	start	38.70	1.23	74.59	1.67	38.31
105.2	start	38.62	1.10	74.59	1.67	38.35
105.7	start	38.54	0.99	74.61	1.67	38.39
106.2	start	38.48	0.90	74.61	1.67	38.42
106.7	start	38.43	0.81	74.60	1.67	38.46
107.2	start	38.70	1.04	74.60	1.67	38.49
107.7	start	38.64	0.95	74.60	1.67	38.53
108.2	start	38.58	0.85	74.61	1.67	38.56
108.7	start	38.52	0.76	74.60	1.67	38.60
109.2	start	38.59	0.93	74.47	1.67	38.51
109.7	start	38.96	1.41	74.38	1.67	38.38
110.2	start	38.91	1.33	74.38	1.67	38.41
110.7	start	38.84	1.23	74.38	1.67	38.45
111.2	start	38.78	1.14	74.39	1.67	38.48
111.8	start	38.71	1.03	74.39	1.67	38.52
112.3	start	38.64	0.92	74.40	1.67	38.56
112.8	start	38.91	1.16	74.41	1.67	38.59
113.3	start	38.86	1.07	74.41	1.67	38.63
113.8	start	38.78	0.96	74.42	1.67	38.66
114.3	start	38.72	0.86	74.42	1.67	38.70
114.8	start	38.66	0.77	74.42	1.67	38.73
115.3	start	39.04	1.39	74.32	1.67	38.48
115.8	start	38.97	1.29	74.33	1.67	38.52
116.3	start	38.90	1.19	74.33	1.67	38.56
116.8	start	38.84	1.08	74.33	1.67	38.59
117.3	start	38.79	1.00	74.32	1.67	38.63
117.8	start	38.71	0.89	74.34	1.67	38.66
118.3	start	40.15	2.29	73.18	1.67	38.70
118.8	start	40.08	2.19	73.19	1.67	38.73
119.3	start	40.01	2.08	73.21	1.67	38.77
119.8	start	39.93	1.97	73.22	1.67	38.80
120.3	start	39.85	1.85	73.23	1.67	38.84
120.9	start	39.78	1.74	73.24	1.67	38.88
121.4	start	40.03	1.96	73.27	1.67	38.91
121.9	start	39.96	1.85	73.28	1.67	38.95
122.4	start	39.90	1.75	73.29	1.67	38.98
122.9	start	39.83	1.65	73.30	1.67	39.01
123.4	start	39.76	1.55	73.31	1.67	39.05
123.9	start	40.02	1.78	73.33	1.67	39.08
124.4	start	39.95	1.68	73.35	1.67	39.11
124.9	start	39.86	1.55	73.37	1.67	39.16
125.4	start	39.79	1.43	73.39	1.67	39.20
125.9	start	39.72	1.33	73.40	1.67	39.23
126.4	start	39.65	1.23	73.41	1.67	39.26
126.9	start	39.90	1.45	73.44	1.67	39.29
127.4	start	39.84	1.35	73.45	1.67	39.33
127.9	start	39.77	1.25	73.46	1.67	39.36
128.4	start	39.70	1.15	73.48	1.67	39.39
128.9	start	39.64	1.04	73.49	1.67	39.43
129.4	start	39.57	0.94	73.50	1.67	39.46
129.9	start	39.82	1.16	73.52	1.67	39.50
130.4	start	39.75	1.05	73.53	1.67	39.53
130.9	start	39.68	0.94	73.55	1.67	39.57
131.5	start	39.60	0.83	73.56	1.67	39.60
132.0	start	39.56	1.04	73.54	1.67	39.35
132.5	start	39.47	0.91	73.56	1.67	39.39
133.0	start	39.72	1.12	73.58	1.67	39.43
133.5	start	39.62	0.97	73.60	1.67	39.48
134.0	start	39.53	0.84	73.61	1.67	39.53
134.5	start	39.52	1.07	73.55	1.67	39.28
135.0	start	39.75	1.26	73.59	1.67	39.32
135.5	start	39.67	1.15	73.60	1.67	39.36
136.0	start	39.60	1.04	73.61	1.67	39.40
136.5	start	39.53	0.94	73.62	1.67	39.43
137.0	start	39.46	0.83	73.64	1.67	39.46
137.5	start	39.42	1.05	73.62	1.67	39.21
138.0	start	39.68	1.27	73.64	1.67	39.25
138.5	start	39.60	1.16	73.65	1.67	39.28
139.0	start	39.53	1.05	73.66	1.67	39.32
139.6	start	39.46	0.94	73.67	1.67	39.36
140.1	start	39.38	0.83	73.69	1.67	39.39
140.6	start	39.69	1.39	73.65	1.67	39.14
141.1	start	39.62	1.29	73.67	1.67	39.17
141.6	start	39.56	1.19	73.67	1.67	39.21
142.1	start	39.49	1.08	73.68	1.67	39.25
142.6	start	39.42	0.97	73.69	1.67	39.28
143.1	start	39.34	0.86	73.71	1.67	39.32
143.6	start	39.60	1.09	73.73	1.67	39.35
144.1	start	39.53	0.97	73.74	1.67	39.39
144.6	start	39.46	0.86	73.75	1.67	39.43
145.1	start	39.39	0.76	73.75	1.67	39.47
145.6	start	39.40	1.03	73.69	1.67	39.21
146.1	start	39.33	0.93	73.70	1.67	39.24
146.6	start	39.60	1.16	73.71	1.67	39.28
147.1	start	39.63	1.44	73.62	1.67	39.03
147.6	start	39.57	1.34	73.63	1.67	39.06
148.1	start	39.50	1.25	73.63	1.67	39.10
148.7	start	39.44	1.14	73.65	1.67	39.13
149.2	start	39.37	1.04	73.66	1.67	39.16
149.7	start	39.63	1.27	73.67	1.67	39.20
150.2	start	39.57	1.17	73.68	1.67	39.23
150.7	start	39.50	1.07	73.69	1.67	39.27
151.2	start	39.44	0.97	73.69	1.67	39.30
151.7	start	39.37	0.87	73.71	1.67	39.33
152.2	start	39.88	1.35	73.14	1.67	39.37
152.7	start	40.12	1.55	73.18	1.67	39.40
153.2	start	40.03	1.43	73.19	1.67	39.44
153.7	start	39.94	1.30	73.21	1.67	39.49
154.2	start	39.87	1.19	73.22	1.67	39.52
154.7	start	39.79	1.07	73.25	1.67	39.56
155.2	start	40.03	1.29	73.27	1.67	39.59
155.7	start	39.97	1.19	73.28	1.67	39.62
156.2	start	39.90	1.09	73.30	1.67	39.65
156.7	start	39.84	0.99	73.31	1.67	39.69
157.2	start	39.94	1.06	73.15	1.67	39.72
157.7	start	39.87	0.95	73.15	1.67	39.76
158.3	start	40.16	1.20	73.14	1.67	39.80
158.8	start	40.08	1.09	73.15	1.67	39.83
159.3	start	40.03	0.99	73.15	1.67	39.87
159.8	start	39.97	0.90	73.14	1.67	39.91
160.3	start	39.90	0.80	73.15	1.67	39.94
160.8	start	39.96	1.11	73.37	1.67	39.69
161.3	start	39.90	1.02	73.38	1.67	39.72
161.8	start	40.09	1.17	73.14	1.67	39.75
162.3	start	40.01	1.06	73.16	1.67	39.79
162.8	start	39.95	1.25	73.15	1.67	39.54
163.3	start	39.85	1.10	73.17	1.67	39.59
163.8	start	39.92	1.13	73.37	1.67	39.63
164.3	start	40.07	1.24	73.14	1.67	39.67
164.8	start	39.98	1.10	73.15	1.67	39.72
165.3	start	39.91	1.27	73.16	1.67	39.47
165.8	start	39.98	1.31	73.37	1.67	39.51
166.3	start	39.91	1.20	73.38	1.67	39.54
166.8	start	39.84	1.10	73.39	1.67	39.58
167.4	start	40.03	1.26	73.14	1.67	39.61
167.9	start	39.96	1.16	73.15	1.67	39.65
168.4	start	39.90	1.34	73.16	1.67	39.39
168.9	start	39.98	1.39	73.36	1.67	39.43
169.4	start	39.92	1.29	73.36	1.67	39.46
169.9	start	39.85	1.19	73.38	1.67	39.49
170.4	start	40.03	1.34	73.14	1.67	39.53
170.9	start	39.94	1.21	73.16	1.67	39.57
171.4	start	39.90	1.13	73.14	1.67	39.60
171.9	start	39.95	1.44	73.36	1.67	39.35
172.4	start	39.90	1.63	73.36	1.67	39.10
172.9	start	39.83	1.53	73.37	1.67	39.13
173.4	start	39.77	1.44	73.38	1.67	39.17
173.9	start	39.69	1.33	73.39	1.67	39.20
174.4	start	39.62	1.22	73.41	1.67	39.24
174.9	start	39.88	1.45	73.42	1.67	39.27
175.4	start	39.83	1.36	73.42	1.67	39.30
175.9	start	39.76	1.26	73.44	1.67	39.34
176.5	start	39.69	1.16	73.45	1.67	39.37
177.0	start	39.62	1.06	73.46	1.67	39.41
177.5	start	39.87	1.27	73.15	1.67	39.44
178.0	start	39.99	1.35	73.31	1.67	39.47
178.5	start	39.93	1.26	73.32	1.67	39.51
179.0	start	39.86	1.15	73.33	1.67	39.54
179.5	start	39.81	1.37	73.31	1.67	39.29
180.0	start	39.72	1.24	73.34	1.67	39.33
180.5	start	39.99	1.48	73.34	1.67	39.36
181.0	start	39.93	1.37	73.35	1.67	39.39
181.5	start	39.87	1.28	73.36	1.67	39.43
182.0	start	39.80	1.18	73.37	1.67	39.46
182.5	start	39.73	1.07	73.38	1.67	39.50
183.0	start	39.75	1.35	73.30	1.67	39.24
183.5	start	40.09	1.94	73.24	1.67	38.98
184.0	start	40.02	1.84	73.25	1.67	39.02
184.5	start	39.95	1.74	73.27	1.67	39.05
185.1	start	39.87	1.62	73.28	1.67	39.09
185.6	start	39.82	1.82	73.27	1.67	38.84
186.1	start	39.75	2.29	73.28	1.67	38.30
186.6	start	40.02	2.52	73.29	1.67	38.34
187.1	start	39.99	2.75	73.25	1.67	38.09
187.6	start	39.91	2.63	73.27	1.67	38.13
188.1	start	39.85	2.53	73.28	1.67	38.16
188.6	start	39.92	3.14	73.14	1.67	37.62
189.1	start	40.17	3.36	73.17	1.67	37.65
189.6	start	40.10	3.53	73.18	1.67	37.41
190.1	start	40.01	3.40	73.20	1.67	37.45
190.6	start	39.93	3.27	73.21	1.67	37.49
191.1	start	39.85	3.16	73.23	1.67	37.53
191.6	start	39.77	3.04	73.25	1.67	37.57
192.1	start	40.03	3.26	73.27	1.67	37.60
192.6	start	39.94	3.14	73.29	1.67	37.64
193.1	start	39.85	3.00	73.30	1.67	37.69
193.6	start	39.76	2.87	73.32	1.67	37.73
194.2	start	40.00	3.07	73.34	1.67	37.77
194.7	start	39.92	2.94	73.36	1.67	37.81
195.2	start	39.90	3.17	73.31	1.67	37.57
195.7	start	39.82	3.06	73.32	1.67	37.60
196.2	start	39.75	2.95	73.34	1.67	37.64
196.7	start	39.68	2.85	73.35	1.67	37.67
197.2	start	39.93	3.06	73.38	1.67	37.71
197.7	start	39.86	2.95	73.39	1.67	37.74
198.2	start	39.79	2.84	73.40	1.67	37.78
198.7	start	39.72	3.02	73.40	1.67	37.53
199.2	start	39.65	2.92	73.41	1.67	37.57
199.7	start	39.90	3.14	73.43	1.67	37.60
200.2	start	39.83	3.03	73.45	1.67	37.64
200.7	start	39.76	2.92	73.46	1.67	37.67
201.2	start	39.68	2.81	73.48	1.67	37.71
201.7	start	39.62	2.71	73.49	1.67	37.74
202.2	start	39.90	3.25	73.15	1.67	37.49
202.7	start	40.13	3.45	73.19	1.67	37.52
203.2	start	40.06	3.34	73.20	1.67	37.56
203.7	start	39.99	3.24	73.21	1.67	37.59
204.3	start	39.92	3.13	73.23	1.67	37.62
204.8	start	39.85	3.03	73.24	1.67	37.66
205.3	start	39.78	2.93	73.25	1.67	37.69
205.8	start	40.04	3.16	73.27	1.67	37.72
206.3	start	39.97	3.34	73.28	1.67	37.48
206.8	start	39.90	3.23	73.29	1.67	37.51
207.3	start	39.82	3.11	73.30	1.67	37.55
207.8	start	39.74	2.99	73.32	1.67	37.59
208.3	start	39.99	3.21	73.34	1.67	37.62
208.8	start	39.92	3.10	73.36	1.67	37.66
209.3	start	39.84	2.98	73.37	1.67	37.70
209.8	start	39.76	2.86	73.38	1.67	37.74
210.3	start	39.69	2.75	73.40	1.67	37.77
210.8	start	39.67	2.98	73.35	1.67	37.53
211.3	start	39.92	3.20	73.38	1.67	37.56
211.8	start	39.86	3.10	73.39	1.67	37.59
212.3	start	39.78	2.99	73.40	1.67	37.63
212.9	start	39.70	2.87	73.41	1.67	37.67
213.4	start	39.64	2.77	73.43	1.67	37.70
213.9	start	40.10	3.49	73.24	1.67	37.45
214.4	start	40.03	3.38	73.25	1.67	37.48
214.9	start	39.94	3.26	73.27	1.67	37.52
215.4	start	39.87	3.15	73.28	1.67	37.56
215.9	start	39.80	3.04	73.30	1.67	37.60
216.4	start	39.72	2.93	73.31	1.67	37.63
216.9	start	39.98	3.15	73.33	1.67	37.66
217.4	start	39.91	3.05	73.34	1.67	37.70
217.9	start	39.83	2.94	73.36	1.67	37.74
218.4	start	39.77	2.83	73.37	1.67	37.77
218.9	start	39.92	3.25	73.15	1.67	37.51
219.4	start	40.16	3.45	73.19	1.67	37.55
219.9	start	40.08	3.34	73.20	1.67	37.59
220.4	start	39.99	3.20	73.22	1.67	37.63
220.9	start	39.91	3.07	73.24	1.67	37.67
221.4	start	39.82	2.94	73.25	1.67	37.71
222.0	start	40.19	3.56	73.16	1.67	37.46
222.5	start	40.11	3.45	73.18	1.67	37.50
223.0	start	40.02	3.32	73.20	1.67	37.54
223.5	start	39.93	3.18	73.21	1.67	37.58
224.0	start	39.84	3.05	73.23	1.67	37.63
224.5	start	40.07	3.24	73.26	1.67	37.67
225.0	start	39.98	3.11	73.27	1.67	37.72
225.5	start	39.90	2.99	73.29	1.67	37.75
226.0	start	39.83	2.88	73.30	1.67	37.79
226.5	start	39.86	3.15	73.21	1.67	37.54
227.0	start	40.09	3.35	73.24	1.67	37.58
227.5	start	40.02	3.24	73.25	1.67	37.62
228.0	start	39.94	3.12	73.27	1.67	37.66
228.5	start	39.85	2.99	73.28	1.67	37.70
229.0	start	39.77	2.86	73.30	1.67	37.74
229.5	start	40.10	3.45	73.23	1.67	37.49
230.0	start	40.03	3.34	73.24	1.67	37.53
230.5	start	39.96	3.24	73.25	1.67	37.56
231.0	start	39.89	3.12	73.27	1.67	37.60
231.5	start	39.81	3.01	73.29	1.67	37.64
232.1	start	39.73	2.90	73.30	1.67	37.67
232.6	start	39.98	3.11	73.33	1.67	37.71
233.1	start	39.90	2.99	73.35	1.67	37.75
233.6	start	39.81	2.86	73.36	1.67	37.79
234.1	start	39.95	3.24	73.15	1.67	37.55
234.6	start	39.88	3.14	73.17	1.67	37.58
235.1	start	40.12	3.34	73.21	1.67	37.61
235.6	start	40.04	3.22	73.22	1.67	37.65
236.1	start	39.95	3.10	73.24	1.67	37.69
236.6	start	39.88	2.99	73.25	1.67	37.73
237.1	start	39.93	3.28	73.14	1.67	37.48
237.6	start	40.15	3.46	73.19	1.67	37.52
238.1	start	40.07	3.35	73.21	1.67	37.55
238.6	start	39.99	3.23	73.22	1.67	37.59
239.1	start	39.91	3.12	73.23	1.67	37.63
239.6	start	39.83	2.99	73.25	1.67	37.67
240.1	start	40.15	3.57	73.19	1.67	37.42
240.6	start	40.08	3.45	73.21	1.67	37.46
241.1	start	39.99	3.32	73.22	1.67	37.51
241.7	start	39.91	3.20	73.24	1.67	37.54
242.2	start	39.84	3.10	73.25	1.67	37.58
242.7	start	39.77	3.00	73.26	1.67	37.61
243.2	start	40.02	3.21	73.28	1.67	37.65
243.7	start	39.95	3.10	73.29	1.67	37.68
244.2	start	39.98	3.38	73.21	1.67	37.43
244.7	start	39.91	3.28	73.22	1.67	37.47
245.2	start	39.81	3.14	73.26	1.67	37.51
245.7	start	40.06	3.36	73.28	1.67	37.54
246.2	start	39.99	3.25	73.29	1.67	37.57
246.7	start	39.91	3.14	73.30	1.67	37.61
247.2	start	39.85	3.04	73.32	1.67	37.64
247.7	start	39.78	2.94	73.33	1.67	37.68
248.2	start	39.70	2.83	73.34	1.67	37.71
248.7	start	40.08	3.46	73.25	1.67	37.46
249.2	start	40.01	3.36	73.26	1.67	37.49
249.7	start	39.95	3.26	73.27	1.67	37.53
250.2	start	39.87	3.15	73.28	1.67	37.56
250.7	start	39.80	3.04	73.30	1.67	37.60
251.2	start	39.72	2.93	73.32	1.67	37.63
251.7	start	39.98	3.15	73.33	1.67	37.67
252.3	start	39.91	3.05	73.35	1.67	37.70
252.8	start	39.91	3.30	73.29	1.67	37.45
253.3	start	39.82	3.16	73.30	1.67	37.49
253.8	start	39.73	3.03	73.32	1.67	37.54
254.3	start	39.95	3.21	73.35	1.67	37.58
254.8	start	39.93	3.42	73.30	1.67	37.34
255.3	start	39.85	3.30	73.32	1.67	37.38
255.8	start	39.78	3.20	73.33	1.67	37.42
256.3	start	39.91	3.29	73.14	1.67	37.45
256.8	start	40.18	3.53	73.14	1.67	37.49
257.3	start	40.12	3.43	73.14	1.67	37.53
257.8	start	40.06	3.33	73.15	1.67	37.56
258.3	start	39.99	3.23	73.15	1.67	37.60
258.8	start	39.93	3.42	73.15	1.67	37.34
259.3	start	39.85	3.31	73.17	1.67	37.38
259.8	start	40.04	3.46	73.26	1.67	37.41
260.3	start	39.97	3.36	73.27	1.67	37.45
260.8	start	39.90	3.25	73.28	1.67	37.48
261.4	start	39.83	3.15	73.29	1.67	37.52
261.9	start	39.76	3.04	73.31	1.67	37.55
262.4	start	40.02	3.27	73.31	1.67	37.59
262.9	start	39.96	3.18	73.33	1.67	37.62
263.4	start	39.88	3.06	73.34	1.67	37.66
263.9	start	40.02	3.17	73.14	1.67	37.69
264.4	start	39.95	3.06	73.16	1.67	37.73
264.9	start	39.90	2.98	73.15	1.67	37.76
265.4	start	40.07	3.39	73.26	1.67	37.51
265.9	start	39.99	3.28	73.28	1.67	37.55
266.4	start	39.91	3.16	73.29	1.67	37.59
266.9	start	39.84	3.06	73.30	1.67	37.62
267.4	start	39.78	2.96	73.31	1.67	37.66
267.9	start	39.76	3.19	73.27	1.67	37.40
268.4	start	40.03	3.42	73.27	1.67	37.44
268.9	start	39.95	3.31	73.29	1.67	37.48
269.4	start	39.89	3.21	73.29	1.67	37.51
269.9	start	39.82	3.11	73.31	1.67	37.54
270.4	start	39.75	3.01	73.31	1.67	37.58
270.9	start	40.01	3.24	73.33	1.67	37.61
