t	phase	MemAvailable	MemFree	residual	SwapUsed	Cached
603.3	weights	33.13	1.20	83.86	6.53	32.77
603.8	weights	33.06	1.13	83.87	6.53	32.77
604.3	weights	32.98	1.06	83.88	6.53	32.77
604.8	weights	32.91	0.99	83.89	6.53	32.77
605.3	weights	32.84	0.91	83.91	6.53	32.77
605.8	weights	32.77	0.84	83.92	6.53	32.77
606.3	weights	32.70	0.77	83.93	6.53	32.77
606.8	weights	32.68	0.76	83.88	6.53	32.77
607.3	weights	32.65	0.83	83.84	6.53	32.68
607.8	weights	32.60	0.85	83.82	6.53	32.59
608.3	weights	32.54	0.88	83.81	6.53	32.51
608.8	weights	32.45	0.79	83.83	6.53	32.51
609.3	weights	32.42	0.84	83.80	6.53	32.42
609.8	weights	32.63	1.05	83.52	6.53	32.42
610.3	weights	32.55	0.97	83.54	6.53	32.42
610.8	weights	32.51	0.93	83.52	6.53	32.42
611.3	weights	32.44	0.87	83.52	6.53	32.42
611.9	weights	33.86	2.26	83.85	6.53	32.45
612.4	weights	33.78	2.18	83.86	6.53	32.45
612.9	weights	33.74	2.13	83.84	6.53	32.45
613.4	weights	33.66	2.06	83.84	6.53	32.45
613.9	weights	42.56	10.95	75.05	6.53	32.45
614.4	model_loaded	42.11	10.50	75.35	6.53	32.58
614.9	model_loaded	41.94	10.31	75.35	6.53	32.59
615.4	model_loaded	41.91	10.28	75.35	6.53	32.59
615.9	model_loaded	41.77	10.14	75.36	6.53	32.59
616.4	model_loaded	41.66	10.03	75.36	6.53	32.59
616.9	model_loaded	41.66	10.03	75.36	6.53	32.59
617.4	model_loaded	41.53	9.90	75.36	6.53	32.59
617.9	model_loaded	41.51	9.88	75.43	6.53	32.59
618.4	model_loaded	41.51	9.88	75.43	6.53	32.59
618.9	model_loaded	41.51	9.88	75.38	6.53	32.59
619.4	model_loaded	40.11	8.47	75.75	6.53	32.85
619.9	model_loaded	39.90	7.95	75.91	6.53	33.16
620.4	model_loaded	38.35	6.16	77.39	6.53	33.41
621.0	model_loaded	38.35	6.16	77.39	6.53	33.41
621.5	model_loaded	38.35	6.16	77.39	6.53	33.41
622.0	model_loaded	38.35	6.16	77.40	6.53	33.41
622.5	model_loaded	38.35	6.16	77.40	6.53	33.41
623.0	model_loaded	38.35	6.16	77.40	6.53	33.41
623.5	model_loaded	38.35	6.16	77.40	6.53	33.41
624.0	model_loaded	38.35	6.16	77.40	6.53	33.41
624.5	model_loaded	38.35	6.16	77.40	6.53	33.41
625.0	model_loaded	38.35	6.16	77.40	6.53	33.41
625.5	model_loaded	38.35	6.16	77.40	6.53	33.41
626.0	model_loaded	38.35	6.16	77.40	6.53	33.41
626.5	model_loaded	38.35	6.16	77.40	6.53	33.41
627.0	model_loaded	38.35	6.16	77.40	6.53	33.41
627.5	model_loaded	38.35	6.16	77.40	6.53	33.41
628.0	model_loaded	38.35	6.16	77.40	6.53	33.41
628.5	model_loaded	38.35	6.15	77.40	6.53	33.41
629.0	model_loaded	38.34	6.14	77.40	6.53	33.41
629.6	model_loaded	38.70	6.47	77.40	6.53	33.45
630.1	model_loaded	38.70	6.44	77.40	6.53	33.47
630.6	model_loaded	38.69	6.41	77.40	6.53	33.50
631.1	model_loaded	38.65	6.35	77.41	6.53	33.52
631.6	model_loaded	38.53	6.22	77.40	6.53	33.52
632.1	model_loaded	40.16	7.80	75.90	6.53	33.58
632.6	model_loaded	39.44	7.07	76.55	6.53	33.58
633.1	model_loaded	39.42	7.05	76.56	6.53	33.58
633.6	model_loaded	39.53	7.17	76.45	6.53	33.58
634.1	model_loaded	39.03	6.66	76.87	6.53	33.59
634.6	model_loaded	40.58	8.20	75.80	6.53	33.59
635.1	capturing	39.53	7.15	76.82	6.53	33.60
635.6	capturing	39.43	7.03	76.92	6.53	33.61
636.1	capturing	39.38	6.98	76.94	6.53	33.62
636.6	capturing	39.62	7.22	76.95	6.53	33.37
637.1	capturing	39.62	7.21	76.95	6.53	33.37
637.6	capturing	39.65	7.24	76.90	6.53	33.37
638.1	capturing	39.71	7.31	76.89	6.53	33.37
638.7	capturing	39.73	7.32	76.87	6.53	33.37
639.2	capturing	39.71	7.24	76.87	6.52	33.44
639.7	capturing	39.71	7.12	76.85	6.52	33.55
640.2	capturing	41.40	8.81	76.77	5.57	33.39
640.7	capturing	67.67	35.08	51.14	5.57	33.35
641.2	capturing	118.27	85.68	1.29	5.57	33.35
641.7	capturing	118.18	85.60	1.29	5.57	33.35
642.2	capturing	118.09	85.50	1.29	5.57	33.35
642.7	capturing	117.98	85.39	1.29	5.57	33.35
643.2	capturing	117.93	85.34	1.27	5.57	33.35
643.7	capturing	117.92	85.33	1.28	5.57	33.35
644.2	capturing	117.95	85.36	1.22	5.56	33.35
644.7	capturing	118.40	85.81	1.19	3.82	33.35
645.2	capturing	118.30	85.71	1.19	3.82	33.35
645.7	capturing	118.24	85.65	1.19	3.82	33.35
646.2	capturing	118.20	85.61	1.20	3.77	33.35
646.8	capturing	118.15	85.56	1.19	3.74	33.35
647.3	capturing	118.09	85.50	1.22	3.68	33.35
647.8	capturing	118.06	85.47	1.19	3.68	33.35
648.3	capturing	117.97	85.38	1.19	3.68	33.35
648.8	capturing	117.86	85.27	1.20	3.68	33.35
649.3	capturing	117.79	85.19	1.18	3.68	33.35
649.8	capturing	117.71	85.12	1.18	3.68	33.35
650.3	capturing	117.65	85.06	1.17	3.66	33.35
650.8	capturing	117.58	84.99	1.17	3.66	33.35
651.3	capturing	117.52	84.93	1.17	3.65	33.35
651.8	capturing	117.54	84.94	1.18	3.59	33.35
652.3	capturing	117.48	84.88	1.18	3.59	33.35
652.8	capturing	117.48	84.88	1.17	3.57	33.35
653.3	capturing	117.43	84.84	1.17	3.57	33.35
653.8	capturing	118.45	85.86	1.17	1.76	33.35
654.4	capturing	118.53	85.94	1.10	1.67	33.35
