=== RADIX_THRESHOLD=16384  (RADIX_THRESHOLD = 16384)  09:32 ===
FAILS: 0
   1  32768  2048 |      20.6    20.5    20.6 |     20.6    20.6    20.6 |       1.00       1.00
   8  16384   512 |      14.5    14.4    14.5 |     18.6    18.5    18.6 |       1.28       1.28
   8  16384  2048 |      16.5    16.5    16.5 |     18.5    18.5    18.6 |       1.13       1.12
   8  17408   512 |      14.8    14.7    18.8 |     19.6    18.5    26.9 |       1.33       1.26
   8  17408  2048 |      16.9    16.8    19.3 |     20.6    20.6    20.6 |       1.22       1.23
   8  20480   512 |      16.5    16.5    16.5 |     20.6    20.6    20.6 |       1.25       1.25
   8  20480  2048 |      18.4    18.4    21.8 |     20.8    20.7    25.8 |       1.13       1.13
   8  21504   512 |      16.5    16.5    16.7 |     22.5    22.5    24.3 |       1.36       1.36
   8  21504  2048 |      18.5    18.5    18.5 |     22.6    22.6    22.6 |       1.22       1.22
   8  24576   512 |      17.0    16.8    23.4 |     22.6    22.6    24.6 |       1.33       1.35
   8  24576  2048 |      18.7    18.6    18.8 |     22.6    22.6    22.7 |       1.21       1.22
   8  32768   512 |      20.6    20.5    20.6 |     22.7    22.6    22.7 |       1.10       1.10
   8  32768  2048 |      22.6    22.6    27.2 |     22.7    22.6    22.7 |       1.00       1.00
  64  16384   512 |      26.7    26.7    26.7 |     32.9    32.8    33.8 |       1.23       1.23
  64  16384  2048 |      29.0    29.0    29.2 |     32.9    32.9    38.2 |       1.13       1.14
  64  17408   512 |      27.2    26.9    27.3 |     34.9    34.9    35.0 |       1.28       1.30
  64  17408  2048 |      30.8    30.8    37.3 |     35.0    35.0    35.7 |       1.13       1.13
  64  20480   512 |      28.8    28.8    35.3 |     38.9    38.8    39.5 |       1.35       1.35
  64  20480  2048 |      32.9    32.9    32.9 |     41.6    40.9    44.0 |       1.26       1.24
  64  21504   512 |      30.8    30.8    30.8 |     59.5    59.5    59.5 |       1.93       1.93
  64  21504  2048 |      34.9    34.9    34.9 |     59.7    59.6    59.7 |       1.71       1.71
  64  24576   512 |      30.8    30.8    31.0 |     66.0    65.8    66.1 |       2.14       2.14
  64  24576  2048 |      37.0    36.9    42.0 |     67.7    67.7    67.7 |       1.83       1.83
  64  32768   512 |      49.3    49.3    49.4 |     75.9    75.9    77.4 |       1.54       1.54
  64  32768  2048 |      56.3    56.1    64.6 |     80.4    78.0    83.6 |       1.43       1.39
   1  16384   512 |      12.8    12.7    12.9 |     16.5    16.5    16.5 |       1.29       1.30
   1  16384  2048 |      14.4    14.4    14.5 |     16.5    16.5    16.7 |       1.14       1.14
   1  17408   512 |      14.4    14.3    20.6 |     18.5    18.5    18.5 |       1.29       1.29
   1  17408  2048 |      15.7    15.6    15.8 |     18.5    18.5    18.5 |       1.18       1.19
   1  20480   512 |      14.5    14.4    14.5 |     20.6    20.6    20.6 |       1.42       1.42
   1  20480  2048 |      16.5    16.5    16.5 |     20.6    20.5    20.6 |       1.25       1.25
   1  21504   512 |      15.3    15.3    15.5 |     20.6    20.6    20.6 |       1.34       1.35
   1  21504  2048 |      16.5    16.5    16.5 |     20.6    20.6    20.6 |       1.25       1.25
   1  24576   512 |      16.1    16.0    16.3 |     20.5    20.5    20.6 |       1.27       1.28
   1  24576  2048 |      18.5    18.5    18.5 |     20.6    20.6    20.6 |       1.11       1.11
   1  32768   512 |      18.5    18.5    18.5 |     20.6    20.6    20.6 |       1.11       1.11
   1  32768  2048 |      20.6    20.6    20.6 |     20.6    20.6    20.6 |       1.00       1.00
   8  16384   512 |      14.4    14.4    14.5 |     18.5    18.5    18.5 |       1.28       1.28
   8  16384  2048 |      16.5    16.4    16.6 |     18.5    18.5    18.5 |       1.13       1.13
   8  17408   512 |      14.9    14.8    21.7 |     18.7    18.5    20.0 |       1.25       1.25
   8  17408  2048 |      16.5    16.5    16.7 |     18.8    18.8    18.9 |       1.14       1.14
   8  20480   512 |      16.5    16.5    16.5 |     20.6    20.6    20.8 |       1.25       1.25
   8  20480  2048 |      18.4    18.4    18.6 |     20.8    20.7    21.0 |       1.13       1.13
   8  21504   512 |      16.5    16.5    16.5 |     22.5    22.5    22.6 |       1.36       1.37
   8  21504  2048 |      18.5    18.5    18.6 |     22.6    22.6    22.6 |       1.22       1.22
   8  24576   512 |      16.5    16.5    22.4 |     22.7    22.6    26.1 |       1.38       1.37
   8  24576  2048 |      20.5    20.5    20.6 |     22.6    22.6    22.7 |       1.10       1.10
   8  32768   512 |      19.4    19.0    19.5 |     22.6    22.6    22.7 |       1.17       1.19
   8  32768  2048 |      21.8    21.7    26.4 |     22.7    22.7    22.7 |       1.04       1.05
  64  16384   512 |      26.7    26.7    26.7 |     32.8    32.8    32.9 |       1.23       1.23
  64  16384  2048 |      30.5    30.4    30.8 |     33.0    32.9    38.1 |       1.08       1.08
  64  17408   512 |      27.4    27.4    27.7 |     34.9    34.9    35.0 |       1.27       1.28
  64  17408  2048 |      31.4    31.2    37.6 |     37.0    36.9    37.0 |       1.18       1.18
  64  20480   512 |      28.8    28.8    35.5 |     39.0    39.0    39.0 |       1.35       1.35
  64  20480  2048 |      32.9    32.9    32.9 |     40.9    40.8    40.9 |       1.24       1.24
  64  21504   512 |      30.8    30.8    30.8 |     59.5    59.5    59.5 |       1.93       1.93
  64  21504  2048 |      34.9    34.9    44.1 |     60.3    60.1    60.4 |       1.73       1.72
  64  24576   512 |      30.8    30.8    30.8 |     65.7    65.7    65.8 |       2.13       2.13
  64  24576  2048 |      36.9    36.8    40.7 |     67.7    67.7    71.3 |       1.83       1.84
  64  32768   512 |      49.3    49.2    49.3 |     75.9    75.8    75.9 |       1.54       1.54
  64  32768  2048 |      56.8    56.7    57.2 |     77.7    77.6    77.9 |       1.37       1.37
=== RADIX_THRESHOLD=22016  (RADIX_THRESHOLD = 22016)  09:33 ===
FAILS: 0
   1  16384   512 |      13.6    13.2    13.8 |     16.5    16.5    16.5 |       1.21       1.25
   1  16384  2048 |      14.4    14.4    14.5 |     16.5    16.5    16.6 |       1.14       1.14
   1  17408   512 |      14.4    14.3    14.4 |     18.5    18.5    18.5 |       1.28       1.29
   1  17408  2048 |      15.5    15.4    15.6 |     18.5    18.5    18.5 |       1.20       1.20
   1  20480   512 |      14.5    14.4    14.6 |     20.5    20.5    20.5 |       1.42       1.42
   1  20480  2048 |      16.5    16.5    16.5 |     20.6    20.6    20.6 |       1.25       1.25
   1  21504   512 |      15.0    15.0    15.2 |     20.6    20.6    20.6 |       1.37       1.37
   1  21504  2048 |      16.5    16.5    16.5 |     20.6    20.6    20.6 |       1.25       1.25
   1  24576   512 |      15.9    15.9    16.0 |     20.5    20.5    20.6 |       1.29       1.29
   1  24576  2048 |      18.5    18.5    18.7 |     20.6    20.5    20.6 |       1.11       1.11
   1  32768   512 |      18.5    18.5    18.5 |     20.6    20.6    20.6 |       1.11       1.11
   1  32768  2048 |      20.5    20.5    20.6 |     20.6    20.6    21.9 |       1.00       1.00
   8  16384   512 |      14.4    14.4    14.6 |     18.5    18.5    18.6 |       1.28       1.28
   8  16384  2048 |      16.5    16.5    16.5 |     20.2    20.0    20.3 |       1.22       1.22
   8  17408   512 |      14.8    14.7    19.3 |     18.5    18.5    20.0 |       1.25       1.26
   8  17408  2048 |      16.5    16.5    16.5 |     18.7    18.6    18.7 |       1.13       1.13
   8  20480   512 |      16.5    16.5    16.5 |     20.6    20.6    20.7 |       1.25       1.25
   8  20480  2048 |      18.5    18.4    18.6 |     20.8    20.7    20.9 |       1.13       1.13
   8  21504   512 |      16.5    16.5    16.5 |     22.6    22.6    24.3 |       1.37       1.37
   8  21504  2048 |      18.6    18.5    18.6 |     24.6    24.5    24.6 |       1.32       1.32
   8  24576   512 |      16.5    16.5    16.5 |     22.6    22.6    22.6 |       1.37       1.37
   8  24576  2048 |      18.9    18.8    19.2 |     22.6    22.6    22.7 |       1.20       1.21
   8  32768   512 |      19.0    19.0    19.3 |     22.6    22.6    22.7 |       1.19       1.19
   8  32768  2048 |      22.4    22.4    27.3 |     22.7    22.6    22.7 |       1.01       1.01
  64  16384   512 |      26.7    26.7    31.6 |     32.9    32.8    32.9 |       1.23       1.23
  64  16384  2048 |      30.8    30.8    30.8 |     33.4    32.9    38.0 |       1.09       1.07
  64  17408   512 |      26.7    26.7    26.7 |     34.8    34.8    38.8 |       1.30       1.30
  64  17408  2048 |      30.9    30.8    31.0 |     35.0    35.0    35.0 |       1.13       1.13
  64  20480   512 |      28.8    28.8    34.5 |     38.9    38.9    38.9 |       1.35       1.35
  64  20480  2048 |      32.9    32.8    32.9 |     39.1    39.0    39.1 |       1.19       1.19
  64  21504   512 |      30.1    29.9    40.0 |     39.4    39.4    42.6 |       1.31       1.32
  64  21504  2048 |      34.4    34.3    34.6 |     41.1    41.1    41.1 |       1.20       1.20
  64  24576   512 |      30.8    30.8    30.9 |     66.0    66.0    66.1 |       2.14       2.14
  64  24576  2048 |      36.7    36.7    36.9 |     67.7    67.7    67.7 |       1.84       1.85
  64  32768   512 |      49.6    49.4    58.1 |     75.9    75.9    79.4 |       1.53       1.54
  64  32768  2048 |      57.3    57.2    61.6 |     77.9    77.9    80.9 |       1.36       1.36
   1  16384   512 |      12.4    12.4    12.6 |     16.5    16.5    16.5 |       1.33       1.33
   1  16384  2048 |      14.4    14.4    14.5 |     16.5    16.5    16.6 |       1.14       1.14
   1  17408   512 |      14.4    14.3    14.4 |     18.3    18.2    18.4 |       1.27       1.27
   1  17408  2048 |      16.5    16.5    16.7 |     18.6    18.6    18.7 |       1.13       1.13
   1  20480   512 |      14.4    14.4    14.6 |     20.0    20.0    20.1 |       1.39       1.38
   1  20480  2048 |      16.5    16.5    16.5 |     20.6    20.6    20.6 |       1.25       1.25
   1  21504   512 |      14.4    14.4    14.6 |     20.6    20.6    20.6 |       1.43       1.43
   1  21504  2048 |      16.5    16.5    16.7 |     20.6    20.6    20.6 |       1.25       1.25
   1  24576   512 |      15.2    15.2    15.5 |     20.0    19.8    20.0 |       1.31       1.30
   1  24576  2048 |      18.5    18.5    18.9 |     20.6    20.5    20.6 |       1.11       1.11
   1  32768   512 |      18.5    18.5    23.8 |     20.6    20.6    20.6 |       1.11       1.11
   1  32768  2048 |      20.6    20.6    25.5 |     20.6    20.6    23.6 |       1.00       1.00
   8  16384   512 |      14.5    14.4    14.5 |     18.5    18.5    18.5 |       1.28       1.28
   8  16384  2048 |      16.5    16.5    16.5 |     20.3    20.2    20.3 |       1.23       1.23
